"","other","Mortierellomycetes","Tremellomycetes","Umbelopsidomycetes","Agaricomycetes","Sordariomycetes","Eurotiomycetes","Leotiomycetes","Pezizomycetes","Dothideomycetes"
"SCBI_006-M-17-9-20140618",0.303960396039604,0.0792079207920792,0.00099009900990099,0.00099009900990099,0.353465346534653,0.0891089108910891,0.151485148514851,0.0099009900990099,0.00099009900990099,0.0099009900990099
"SCBI_006-M-27-2-20140715",0.254455445544554,0.0603960396039604,0.00099009900990099,0.00099009900990099,0.598019801980198,0.0485148514851485,0.0128712871287129,0.0148514851485149,0.00099009900990099,0.00792079207920792
"SCBI_006-M-29-37-20140618",0.544554455445545,0.0782178217821782,0.00099009900990099,0.00099009900990099,0.107920792079208,0.0811881188118812,0.0861386138613861,0.0198019801980198,0.00099009900990099,0.0792079207920792
"SCBI_006-M-3-26-20140715",0.143564356435644,0.134653465346535,0.00099009900990099,0.00099009900990099,0.508910891089109,0.111881188118812,0.0683168316831683,0.0168316831683168,0.00099009900990099,0.0128712871287129
"SCBI_006-M-33-11-20140826",0.334653465346535,0.13960396039604,0.00099009900990099,0.00099009900990099,0.295049504950495,0.0831683168316832,0.140594059405941,0.00297029702970297,0.00099009900990099,0.00099009900990099
"SCBI_006-M-4-7-20140826",0.154455445544554,0.0871287128712871,0.00099009900990099,0.00099009900990099,0.604950495049505,0.0693069306930693,0.0495049504950495,0.0277227722772277,0.00099009900990099,0.00396039603960396
"SCBI_006-M-9-11-20140618",0.0900990099009901,0.0475247524752475,0.00099009900990099,0.00099009900990099,0.663366336633663,0.0950495049504951,0.0693069306930693,0.0198019801980198,0.00099009900990099,0.0118811881188119
"SCBI_012-M-0-30-20140825",0.0405940594059406,0.0594059405940594,0.00198019801980198,0.00099009900990099,0.699009900990099,0.0801980198019802,0.0564356435643564,0.0564356435643564,0.00198019801980198,0.00297029702970297
"SCBI_012-M-15-33-20140618",0.171287128712871,0.098019801980198,0.00198019801980198,0.00099009900990099,0.286138613861386,0.1,0.232673267326733,0.0603960396039604,0.00099009900990099,0.0475247524752475
"SCBI_012-M-16-7-20140825",0.681188118811881,0.0396039603960396,0.00099009900990099,0.00099009900990099,0.199009900990099,0.0108910891089109,0.0178217821782178,0.0475247524752475,0.00099009900990099,0.00099009900990099
"SCBI_012-M-19-40-20140715",0.306930693069307,0.0594059405940594,0.00396039603960396,0.00099009900990099,0.374257425742574,0.0940594059405941,0.0168316831683168,0.114851485148515,0.00099009900990099,0.0277227722772277
"SCBI_012-M-2-33-20140618",0.0831683168316832,0.0455445544554455,0.00099009900990099,0.00099009900990099,0.701980198019802,0.106930693069307,0.0118811881188119,0.0237623762376238,0.00099009900990099,0.0237623762376238
"SCBI_012-M-21-38-20140715",0.422772277227723,0.204950495049505,0.00099009900990099,0.00099009900990099,0.214851485148515,0.0861386138613861,0.00693069306930693,0.0415841584158416,0.00198019801980198,0.0188118811881188
"SCBI_012-M-21-39-20140618",0.115841584158416,0.0633663366336634,0.00297029702970297,0.00099009900990099,0.112871287128713,0.503960396039604,0.00198019801980198,0.0940594059405941,0.00396039603960396,0.1
"SCBI_012-M-33-4-20140715",0.300990099009901,0.145544554455446,0.0792079207920792,0.00099009900990099,0.207920792079208,0.118811881188119,0.0198019801980198,0.0475247524752475,0.0326732673267327,0.0465346534653465
"SCBI_033-M-36-16-20140826",0.477227722772277,0.0306930693069307,0.00099009900990099,0.00099009900990099,0.413861386138614,0.0603960396039604,0.00495049504950495,0.00099009900990099,0.00099009900990099,0.00891089108910891
"SCBI_033-M-4-38-20140826",0.0613861386138614,0.411881188118812,0.126732673267327,0.00099009900990099,0.0287128712871287,0.285148514851485,0.00099009900990099,0.0445544554455446,0.0267326732673267,0.0128712871287129
"SCBI_033-M-6-12-20140826",0.158415841584158,0.244554455445545,0.00099009900990099,0.00099009900990099,0.148514851485149,0.33960396039604,0.00594059405940594,0.0168316831683168,0.00099009900990099,0.0831683168316832
"SCBI_045-M-23-30-20140825",0.736633663366337,0.0396039603960396,0.00297029702970297,0.00099009900990099,0.138613861386139,0.0287128712871287,0.00297029702970297,0.0425742574257426,0.00297029702970297,0.00396039603960396
"SCBI_045-M-30-38-20140825",0.596039603960396,0.0801980198019802,0.0148514851485149,0.00099009900990099,0.122772277227723,0.105940594059406,0.00198019801980198,0.0386138613861386,0.00099009900990099,0.0376237623762376
"SCBI_045-M-31-2-20140825",0.299009900990099,0.183168316831683,0.00693069306930693,0.00099009900990099,0.33960396039604,0.0534653465346535,0.00594059405940594,0.1,0.00792079207920792,0.00297029702970297
"STER_005-M-0-30-20140820",0.102970297029703,0.230693069306931,0.00792079207920792,0.00099009900990099,0.0415841584158416,0.484158415841584,0.0099009900990099,0.0544554455445545,0.00099009900990099,0.0663366336633663
"STER_005-M-16-7-20140820",0.0742574257425743,0.142574257425743,0.0188118811881188,0.00099009900990099,0.136633663366337,0.356435643564356,0.00792079207920792,0.0772277227722772,0.00099009900990099,0.184158415841584
"STER_005-M-23-38-20140820",0.110891089108911,0.149504950495049,0.0118811881188119,0.00099009900990099,0.0702970297029703,0.485148514851485,0.0128712871287129,0.0495049504950495,0.00693069306930693,0.101980198019802
"STER_006-M-1-6-20140722",0.0188118811881188,0.0346534653465347,0.00396039603960396,0.00099009900990099,0.663366336633663,0.184158415841584,0.00693069306930693,0.0158415841584158,0.0148514851485149,0.0564356435643564
"STER_006-M-22-32-20140820",0.0613861386138614,0.144554455445545,0.0366336633663366,0.00099009900990099,0.0376237623762376,0.502970297029703,0.00792079207920792,0.0138613861386139,0.00099009900990099,0.193069306930693
"STER_006-M-30-37-20140820",0.0297029702970297,0.0693069306930693,0.0495049504950495,0.00099009900990099,0.234653465346535,0.469306930693069,0.0099009900990099,0.0267326732673267,0.00099009900990099,0.108910891089109
"STER_006-M-7-0-20140820",0.0702970297029703,0.26039603960396,0.0287128712871287,0.00099009900990099,0.0297029702970297,0.434653465346535,0.0188118811881188,0.0207920792079208,0.00693069306930693,0.128712871287129
"STER_006-M-7-5-20140722",0.0465346534653465,0.125742574257426,0.0415841584158416,0.00099009900990099,0.144554455445545,0.441584158415842,0.00297029702970297,0.0207920792079208,0.00396039603960396,0.171287128712871
"STER_006-M-9-17-20140722",0.0881188118811881,0.167326732673267,0.0158415841584158,0.00099009900990099,0.213861386138614,0.298019801980198,0.00198019801980198,0.100990099009901,0.00495049504950495,0.107920792079208
"STER_007-M-17-3-20140724",0.0752475247524752,0.312871287128713,0.208910891089109,0.00099009900990099,0.0217821782178218,0.302970297029703,0.00099009900990099,0.0099009900990099,0.00099009900990099,0.0653465346534653
"STER_018-M-15-7-20140820",0.0455445544554455,0.103960396039604,0.0247524752475248,0.00099009900990099,0.0396039603960396,0.54950495049505,0.00693069306930693,0.0188118811881188,0.00594059405940594,0.203960396039604
"STER_018-M-4-7-20140820",0.0633663366336634,0.18019801980198,0.0376237623762376,0.00099009900990099,0.0574257425742574,0.356435643564356,0.00792079207920792,0.0514851485148515,0.00396039603960396,0.240594059405941
"STER_026-M-10-34-20140820",0.0594059405940594,0.123762376237624,0.00396039603960396,0.00099009900990099,0.0772277227722772,0.43960396039604,0.00099009900990099,0.0366336633663366,0.00099009900990099,0.256435643564356
"STER_026-M-11-0-20140722",0.00693069306930693,0.00198019801980198,0.0148514851485149,0.00099009900990099,0.00495049504950495,0.81980198019802,0.00099009900990099,0.00396039603960396,0.00099009900990099,0.144554455445545
"STER_026-M-27-36-20140722",0.0099009900990099,0.0811881188118812,0.0584158415841584,0.00099009900990099,0.123762376237624,0.391089108910891,0.00594059405940594,0.0188118811881188,0.00594059405940594,0.303960396039604
"STER_026-M-9-4-20140820",0.106930693069307,0.0643564356435644,0.00792079207920792,0.00099009900990099,0.0495049504950495,0.466336633663366,0.0326732673267327,0.0198019801980198,0.00198019801980198,0.24950495049505
"STER_027-M-3-26-20140723",0.0564356435643564,0.0881188118811881,0.0594059405940594,0.00099009900990099,0.0168316831683168,0.333663366336634,0.00099009900990099,0.0158415841584158,0.00099009900990099,0.426732673267327
"STER_027-M-33-0-20140723",0.0841584158415842,0.0871287128712871,0.116831683168317,0.00099009900990099,0.0247524752475248,0.31980198019802,0.00198019801980198,0.0534653465346535,0.0415841584158416,0.269306930693069
"STER_028-M-20-40-20140722",0.0455445544554455,0.136633663366337,0.00495049504950495,0.00099009900990099,0.0257425742574257,0.485148514851485,0.00099009900990099,0.0188118811881188,0.0108910891089109,0.27029702970297
"STER_028-M-21-38-20140722",0.0376237623762376,0.134653465346535,0.0118811881188119,0.00099009900990099,0.0574257425742574,0.532673267326733,0.00297029702970297,0.0752475247524752,0.00594059405940594,0.140594059405941
"STER_028-M-33-4-20140722",0.101980198019802,0.107920792079208,0.0188118811881188,0.00099009900990099,0.0287128712871287,0.475247524752475,0.0188118811881188,0.0514851485148515,0.00495049504950495,0.191089108910891
"STER_029-M-33-2-20140724",0.0128712871287129,0.146534653465347,0.102970297029703,0.00099009900990099,0.0445544554455446,0.358415841584158,0.00099009900990099,0.0316831683168317,0.00099009900990099,0.3
"STER_031-M-2-0-20140723",0.0128712871287129,0.0138613861386139,0.0465346534653465,0.00099009900990099,0.0297029702970297,0.802970297029703,0.00594059405940594,0.00495049504950495,0.00495049504950495,0.0772277227722772
"STER_033-M-23-30-20140723",0.0594059405940594,0.272277227722772,0.0138613861386139,0.00099009900990099,0.110891089108911,0.364356435643564,0.00099009900990099,0.0811881188118812,0.0138613861386139,0.0821782178217822
"STER_033-M-30-38-20140723",0.0326732673267327,0.0861386138613861,0.00396039603960396,0.00099009900990099,0.336633663366337,0.358415841584158,0.00594059405940594,0.0732673267326733,0.00297029702970297,0.099009900990099
"STER_033-M-33-4-20140723",0.0712871287128713,0.200990099009901,0.0188118811881188,0.00099009900990099,0.0227722772277228,0.497029702970297,0.00099009900990099,0.0643564356435644,0.0257425742574257,0.097029702970297
"STER_034-M-19-30-20140723",0.0227722772277228,0.108910891089109,0.0198019801980198,0.00099009900990099,0.0534653465346535,0.431683168316832,0.00099009900990099,0.0712871287128713,0.0207920792079208,0.269306930693069
"STER_034-M-23-8-20140723",0.0544554455445545,0.0910891089108911,0.123762376237624,0.00099009900990099,0.0762376237623762,0.485148514851485,0.00099009900990099,0.0297029702970297,0.00198019801980198,0.135643564356436
"STER_035-M-18-37-20140723",0.0366336633663366,0.118811881188119,0.0851485148514852,0.00099009900990099,0.0702970297029703,0.466336633663366,0.00099009900990099,0.0425742574257426,0.00891089108910891,0.169306930693069
"STER_035-M-2-27-20140723",0.0613861386138614,0.112871287128713,0.0207920792079208,0.00099009900990099,0.226732673267327,0.410891089108911,0.00198019801980198,0.0336633663366337,0.0148514851485149,0.115841584158416
"STER_035-M-33-17-20140723",0.108910891089109,0.154455445544554,0.0267326732673267,0.00099009900990099,0.0415841584158416,0.349504950495049,0.00792079207920792,0.0495049504950495,0.0306930693069307,0.22970297029703
"TALL_001-M-14-7-20140804",0.106930693069307,0.0326732673267327,0.00099009900990099,0.0386138613861386,0.788118811881188,0.00099009900990099,0.00099009900990099,0.0287128712871287,0.00099009900990099,0.00099009900990099
"TALL_001-M-15-1-20140804",0.498019801980198,0.0405940594059406,0.00099009900990099,0.0366336633663366,0.415841584158416,0.00198019801980198,0.00099009900990099,0.00297029702970297,0.00099009900990099,0.00099009900990099
"TALL_001-M-22-32-20140708",0.0900990099009901,0.0237623762376238,0.00099009900990099,0.00396039603960396,0.864356435643564,0.00396039603960396,0.00099009900990099,0.00891089108910891,0.00099009900990099,0.00198019801980198
"TALL_001-M-30-37-20140708",0.805940594059406,0.0257425742574257,0.00099009900990099,0.00099009900990099,0.121782178217822,0.0247524752475248,0.00099009900990099,0.0138613861386139,0.00099009900990099,0.00396039603960396
"TALL_001-M-7-0-20140708",0.632673267326733,0.0722772277227723,0.00099009900990099,0.0425742574257426,0.224752475247525,0.00792079207920792,0.00099009900990099,0.0148514851485149,0.00198019801980198,0.00099009900990099
"TALL_001-O-30-37-20140708",0.236633663366337,0.0217821782178218,0.00297029702970297,0.00198019801980198,0.7,0.00198019801980198,0.00594059405940594,0.0267326732673267,0.00099009900990099,0.00099009900990099
"TALL_001-O-7-0-20140708",0.654455445544554,0.00792079207920792,0.00099009900990099,0.00396039603960396,0.312871287128713,0.0108910891089109,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00594059405940594
"TALL_002-M-10-34-20140708",0.162376237623762,0.0316831683168317,0.00099009900990099,0.0247524752475248,0.77029702970297,0.00297029702970297,0.00099009900990099,0.00198019801980198,0.00297029702970297,0.00099009900990099
"TALL_002-M-19-1-20140804",0.448514851485149,0.0633663366336634,0.00099009900990099,0.0663366336633663,0.355445544554455,0.00693069306930693,0.00198019801980198,0.0346534653465347,0.0207920792079208,0.00099009900990099
"TALL_002-M-25-6-20140708",0.217821782178218,0.0762376237623762,0.00099009900990099,0.122772277227723,0.565346534653465,0.00495049504950495,0.00099009900990099,0.00693069306930693,0.00198019801980198,0.00198019801980198
"TALL_002-M-3-28-20140804",0.0485148514851485,0.00594059405940594,0.00198019801980198,0.0168316831683168,0.91980198019802,0.00099009900990099,0.00099009900990099,0.00297029702970297,0.00099009900990099,0.00099009900990099
"TALL_002-M-31-34-20140804",0.189108910891089,0.0217821782178218,0.00297029702970297,0.0287128712871287,0.75049504950495,0.00099009900990099,0.00099009900990099,0.00297029702970297,0.00099009900990099,0.00099009900990099
"TALL_002-M-9-4-20140708",0.267326732673267,0.0851485148514852,0.00099009900990099,0.141584158415842,0.420792079207921,0.00396039603960396,0.00396039603960396,0.0722772277227723,0.00099009900990099,0.00297029702970297
"TALL_002-O-10-34-20140708",0.12970297029703,0.0217821782178218,0.00297029702970297,0.0801980198019802,0.740594059405941,0.0118811881188119,0.00099009900990099,0.00693069306930693,0.00297029702970297,0.00198019801980198
"TALL_003-M-24-40-20140707",0.322772277227723,0.00891089108910891,0.00099009900990099,0.0217821782178218,0.617821782178218,0.0188118811881188,0.00099009900990099,0.00396039603960396,0.00099009900990099,0.00297029702970297
"TALL_003-M-33-2-20140707",0.35049504950495,0.0138613861386139,0.00198019801980198,0.123762376237624,0.433663366336634,0.0188118811881188,0.00396039603960396,0.0306930693069307,0.0188118811881188,0.00396039603960396
"TALL_003-M-6-5-20140707",0.240594059405941,0.0188118811881188,0.00099009900990099,0.0722772277227723,0.61980198019802,0.00495049504950495,0.00099009900990099,0.0297029702970297,0.00693069306930693,0.00495049504950495
"TALL_003-O-24-40-20140707",0.0366336633663366,0.00495049504950495,0.00099009900990099,0.00396039603960396,0.917821782178218,0.0099009900990099,0.00099009900990099,0.0227722772277228,0.00099009900990099,0.00099009900990099
"TALL_004-M-0-13-20140804",0.296039603960396,0.0138613861386139,0.00099009900990099,0.171287128712871,0.481188118811881,0.00297029702970297,0.00099009900990099,0.0247524752475248,0.00099009900990099,0.00693069306930693
"TALL_004-M-14-17-20140708",0.0178217821782178,0.0237623762376238,0.00099009900990099,0.0623762376237624,0.856435643564356,0.00891089108910891,0.00198019801980198,0.0207920792079208,0.00099009900990099,0.00594059405940594
"TALL_004-M-14-6-20140804",0.322772277227723,0.0257425742574257,0.00099009900990099,0.111881188118812,0.458415841584158,0.0108910891089109,0.00891089108910891,0.0554455445544554,0.00099009900990099,0.00396039603960396
"TALL_004-M-24-15-20140708",0.0950495049504951,0.00693069306930693,0.00099009900990099,0.0366336633663366,0.845544554455446,0.00297029702970297,0.00099009900990099,0.00891089108910891,0.00099009900990099,0.00099009900990099
"TALL_004-M-28-3-20140804",0.10990099009901,0.0178217821782178,0.00099009900990099,0.0544554455445545,0.796039603960396,0.00396039603960396,0.00396039603960396,0.0108910891089109,0.00099009900990099,0.00099009900990099
"TALL_004-M-33-11-20140708",0.418811881188119,0.0207920792079208,0.00198019801980198,0.223762376237624,0.251485148514851,0.00891089108910891,0.00099009900990099,0.0712871287128713,0.00099009900990099,0.00099009900990099
"TALL_006-M-0-30-20140707",0.188118811881188,0.0207920792079208,0.00099009900990099,0.0801980198019802,0.702970297029703,0.00099009900990099,0.00099009900990099,0.00297029702970297,0.00099009900990099,0.00099009900990099
"TALL_006-M-13-32-20140804",0.0732673267326733,0.00891089108910891,0.00099009900990099,0.0336633663366337,0.872277227722772,0.00297029702970297,0.00297029702970297,0.00198019801980198,0.00198019801980198,0.00099009900990099
"TALL_006-M-16-7-20140707",0.526732673267327,0.0168316831683168,0.00099009900990099,0.0326732673267327,0.33960396039604,0.00396039603960396,0.00198019801980198,0.0544554455445545,0.0188118811881188,0.00396039603960396
"TALL_006-M-23-38-20140707",0.289108910891089,0.0425742574257426,0.00099009900990099,0.0653465346534653,0.575247524752475,0.00099009900990099,0.00099009900990099,0.0168316831683168,0.00099009900990099,0.00693069306930693
"TALL_006-M-30-27-20140804",0.394059405940594,0.0465346534653465,0.00099009900990099,0.102970297029703,0.383168316831683,0.0148514851485149,0.00099009900990099,0.0217821782178218,0.0247524752475248,0.0099009900990099
"TALL_007-M-2-0-20140708",0.143564356435644,0.0306930693069307,0.00099009900990099,0.0405940594059406,0.744554455445545,0.00594059405940594,0.00297029702970297,0.0287128712871287,0.00099009900990099,0.00099009900990099
"TALL_007-M-39-30-20140708",0.267326732673267,0.0504950495049505,0.00396039603960396,0.00594059405940594,0.548514851485149,0.00099009900990099,0.00099009900990099,0.096039603960396,0.00594059405940594,0.0198019801980198
"TALL_007-M-8-11-20140708",0.128712871287129,0.0188118811881188,0.00198019801980198,0.0386138613861386,0.78019801980198,0.00099009900990099,0.00099009900990099,0.00198019801980198,0.0257425742574257,0.00198019801980198
"TALL_009-M-3-37-20140707",0.254455445544554,0.0485148514851485,0.00099009900990099,0.0524752475247525,0.613861386138614,0.0099009900990099,0.00198019801980198,0.00891089108910891,0.00396039603960396,0.00495049504950495
"TALL_009-M-36-16-20140707",0.0435643564356436,0.0118811881188119,0.00198019801980198,0.0465346534653465,0.868316831683168,0.00297029702970297,0.00099009900990099,0.0207920792079208,0.00198019801980198,0.00099009900990099
"TALL_009-M-6-12-20140707",0.118811881188119,0.0445544554455446,0.00198019801980198,0.0306930693069307,0.791089108910891,0.00198019801980198,0.00099009900990099,0.00495049504950495,0.00099009900990099,0.00396039603960396
"TALL_044-M-23-30-20140707",0.244554455445545,0.0217821782178218,0.00297029702970297,0.143564356435644,0.541584158415842,0.00297029702970297,0.00594059405940594,0.0336633663366337,0.00099009900990099,0.00198019801980198
"TALL_044-M-33-4-20140707",0.234653465346535,0.0366336633663366,0.00297029702970297,0.178217821782178,0.514851485148515,0.00099009900990099,0.00099009900990099,0.00891089108910891,0.00099009900990099,0.0207920792079208
"TALL_051-M-19-30-20140707",0.00594059405940594,0.0099009900990099,0.00099009900990099,0.0346534653465347,0.931683168316832,0.00099009900990099,0.00099009900990099,0.0128712871287129,0.00099009900990099,0.00099009900990099
"TALL_051-M-31-3-20140707",0.00891089108910891,0.0128712871287129,0.00099009900990099,0.00099009900990099,0.971287128712871,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00099009900990099
"TALL_054-M-18-37-20140707",0.0099009900990099,0.00594059405940594,0.00099009900990099,0.0366336633663366,0.900990099009901,0.00099009900990099,0.00198019801980198,0.0405940594059406,0.00099009900990099,0.00099009900990099
"TALL_054-M-33-17-20140707",0.123762376237624,0.00495049504950495,0.00099009900990099,0.0514851485148515,0.75049504950495,0.00198019801980198,0.00099009900990099,0.0633663366336634,0.00099009900990099,0.00099009900990099
"UNDE_001-M-7-0-20140708",0.576237623762376,0.0138613861386139,0.00198019801980198,0.00099009900990099,0.16039603960396,0.0099009900990099,0.00099009900990099,0.230693069306931,0.00099009900990099,0.00396039603960396
"UNDE_001-O-30-37-20140708",0.0118811881188119,0.0128712871287129,0.00099009900990099,0.0099009900990099,0.956435643564356,0.00099009900990099,0.00099009900990099,0.00396039603960396,0.00099009900990099,0.00099009900990099
"UNDE_006-M-10-34-20140707",0.140594059405941,0.0207920792079208,0.0099009900990099,0.00099009900990099,0.784158415841584,0.0316831683168317,0.00297029702970297,0.00495049504950495,0.00297029702970297,0.00099009900990099
"UNDE_006-M-25-6-20140707",0.0722772277227723,0.0158415841584158,0.00396039603960396,0.00099009900990099,0.865346534653465,0.0217821782178218,0.00099009900990099,0.00198019801980198,0.0128712871287129,0.00396039603960396
"UNDE_006-M-9-4-20140707",0.198019801980198,0.00297029702970297,0.0148514851485149,0.00099009900990099,0.672277227722772,0.0544554455445545,0.00099009900990099,0.0346534653465347,0.0178217821782178,0.00297029702970297
"UNDE_007-M-33-2-20140710",0.0099009900990099,0.0524752475247525,0.00198019801980198,0.00792079207920792,0.892079207920792,0.0217821782178218,0.00099009900990099,0.00198019801980198,0.00198019801980198,0.00891089108910891
"UNDE_007-M-4-9-20140710",0.182178217821782,0.0277227722772277,0.0207920792079208,0.00099009900990099,0.455445544554455,0.00891089108910891,0.00099009900990099,0.0722772277227723,0.00693069306930693,0.223762376237624
"UNDE_008-M-15-7-20140707",0.00693069306930693,0.0425742574257426,0.0198019801980198,0.0217821782178218,0.822772277227723,0.0742574257425743,0.00099009900990099,0.00891089108910891,0.00099009900990099,0.00099009900990099
"UNDE_008-M-33-11-20140707",0.0138613861386139,0.0237623762376238,0.0198019801980198,0.0108910891089109,0.602970297029703,0.225742574257426,0.00099009900990099,0.0455445544554455,0.0514851485148515,0.00495049504950495
"UNDE_008-M-4-7-20140707",0.00297029702970297,0.0356435643564356,0.0148514851485149,0.0237623762376238,0.900990099009901,0.0158415841584158,0.00099009900990099,0.00297029702970297,0.00099009900990099,0.00099009900990099
"UNDE_013-M-2-0-20140708",0.463366336633663,0.0673267326732673,0.0247524752475248,0.00099009900990099,0.395049504950495,0.0297029702970297,0.00594059405940594,0.0108910891089109,0.00099009900990099,0.00099009900990099
"UNDE_013-M-39-30-20140708",0.0198019801980198,0.0277227722772277,0.0168316831683168,0.0108910891089109,0.863366336633663,0.0346534653465347,0.00297029702970297,0.0207920792079208,0.00099009900990099,0.00198019801980198
"UNDE_013-M-8-11-20140708",0.39009900990099,0.0316831683168317,0.00594059405940594,0.00099009900990099,0.496039603960396,0.0396039603960396,0.00099009900990099,0.0277227722772277,0.00099009900990099,0.00594059405940594
"UNDE_014-M-36-16-20140711",0.0564356435643564,0.38019801980198,0.218811881188119,0.00099009900990099,0.0594059405940594,0.123762376237624,0.00099009900990099,0.127722772277228,0.00099009900990099,0.0306930693069307
"UNDE_014-M-6-12-20140711",0.663366336633663,0.0207920792079208,0.0118811881188119,0.00099009900990099,0.292079207920792,0.00297029702970297,0.00099009900990099,0.00495049504950495,0.00099009900990099,0.00099009900990099
"UNDE_017-M-0-30-20140707",0.00099009900990099,0.0178217821782178,0.00495049504950495,0.00099009900990099,0.956435643564356,0.0148514851485149,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00099009900990099
"UNDE_017-M-23-38-20140707",0.525742574257426,0.0108910891089109,0.00495049504950495,0.00099009900990099,0.402970297029703,0.00099009900990099,0.00099009900990099,0.0455445544554455,0.00594059405940594,0.00099009900990099
"UNDE_019-M-23-30-20140708",0.0356435643564356,0.0633663366336634,0.0099009900990099,0.00099009900990099,0.833663366336634,0.0247524752475248,0.00099009900990099,0.0108910891089109,0.00198019801980198,0.0178217821782178
"UNDE_019-M-30-38-20140708",0.467326732673267,0.0554455445544554,0.0138613861386139,0.0128712871287129,0.392079207920792,0.0257425742574257,0.00594059405940594,0.00396039603960396,0.0217821782178218,0.00099009900990099
"UNDE_019-M-33-4-20140708",0.0306930693069307,0.0405940594059406,0.00198019801980198,0.00198019801980198,0.762376237623762,0.00693069306930693,0.00297029702970297,0.13960396039604,0.00297029702970297,0.0099009900990099
"UNDE_027-M-19-30-20140708",0.0653465346534653,0.215841584158416,0.099009900990099,0.00099009900990099,0.344554455445545,0.0495049504950495,0.0158415841584158,0.111881188118812,0.0376237623762376,0.0594059405940594
"UNDE_027-M-23-8-20140708",0.0851485148514852,0.396039603960396,0.0871287128712871,0.00297029702970297,0.12970297029703,0.0940594059405941,0.0207920792079208,0.161386138613861,0.00198019801980198,0.0207920792079208
"UNDE_027-M-31-3-20140708",0.561386138613861,0.107920792079208,0.0198019801980198,0.00099009900990099,0.240594059405941,0.0099009900990099,0.00198019801980198,0.0544554455445545,0.00099009900990099,0.00198019801980198
"UNDE_032-M-18-37-20140709",0.0287128712871287,0.0792079207920792,0.0425742574257426,0.00099009900990099,0.772277227722772,0.0356435643564356,0.00495049504950495,0.0217821782178218,0.00297029702970297,0.0108910891089109
"UNDE_034-M-35-0-20140715",0.0346534653465347,0.172277227722772,0.0415841584158416,0.0227722772277228,0.611881188118812,0.0376237623762376,0.00099009900990099,0.0603960396039604,0.0108910891089109,0.00693069306930693
"UNDE_034-M-37-20-20140715",0.0376237623762376,0.0465346534653465,0.00594059405940594,0.00099009900990099,0.842574257425743,0.0287128712871287,0.00099009900990099,0.0277227722772277,0.00693069306930693,0.00198019801980198
"UNDE_035-M-1-23-20140715",0.145544554455446,0.00594059405940594,0.00099009900990099,0.0118811881188119,0.822772277227723,0.00396039603960396,0.00099009900990099,0.00594059405940594,0.00099009900990099,0.00099009900990099
"UNDE_035-M-13-1-20140715",0.0811881188118812,0.0277227722772277,0.00099009900990099,0.0207920792079208,0.824752475247525,0.00396039603960396,0.00297029702970297,0.0356435643564356,0.00099009900990099,0.00099009900990099
"UNDE_037-M-25-17-20140710",0.188118811881188,0.0455445544554455,0.00099009900990099,0.00099009900990099,0.717821782178218,0.00396039603960396,0.00099009900990099,0.0396039603960396,0.00099009900990099,0.00099009900990099
"UNDE_037-M-28-36-20140710",0.0316831683168317,0.0207920792079208,0.00594059405940594,0.00099009900990099,0.912871287128713,0.00495049504950495,0.00099009900990099,0.0128712871287129,0.00792079207920792,0.00099009900990099
"UNDE_037-O-28-36-20140710",0.00891089108910891,0.0534653465346535,0.0148514851485149,0.00099009900990099,0.877227722772277,0.00594059405940594,0.00099009900990099,0.0356435643564356,0.00099009900990099,0.00099009900990099
"UNDE_037-O-9-7-20140710",0.136633663366337,0.00495049504950495,0.00198019801980198,0.00099009900990099,0.82970297029703,0.00099009900990099,0.00099009900990099,0.00792079207920792,0.0148514851485149,0.00099009900990099
"UNDE_043-M-17-38-20140710",0.712871287128713,0.00594059405940594,0.0118811881188119,0.0128712871287129,0.232673267326733,0.00495049504950495,0.00693069306930693,0.00792079207920792,0.00297029702970297,0.00099009900990099
"UNDE_043-M-32-36-20140710",0.00396039603960396,0.0792079207920792,0.0158415841584158,0.00594059405940594,0.85049504950495,0.0217821782178218,0.00396039603960396,0.0148514851485149,0.00099009900990099,0.00297029702970297
"UNDE_044-M-37-7-20140718",0.0415841584158416,0.118811881188119,0.0316831683168317,0.00099009900990099,0.53960396039604,0.0207920792079208,0.00792079207920792,0.187128712871287,0.0099009900990099,0.0415841584158416
"UNDE_044-O-37-7-20140718",0.00396039603960396,0.0336633663366337,0.00198019801980198,0.00099009900990099,0.417821782178218,0.0841584158415842,0.00792079207920792,0.424752475247525,0.00099009900990099,0.0237623762376238
"WOOD_001-M-36-24-20140828",0.488118811881188,0.210891089108911,0.0099009900990099,0.00099009900990099,0.203960396039604,0.0376237623762376,0.00099009900990099,0.0217821782178218,0.00693069306930693,0.0188118811881188
"WOOD_001-M-8-40-20140828",0.3,0.202970297029703,0.00792079207920792,0.00099009900990099,0.0633663366336634,0.295049504950495,0.00198019801980198,0.0950495049504951,0.00198019801980198,0.0306930693069307
"WOOD_001-M-8-8-20140828",0.285148514851485,0.183168316831683,0.00099009900990099,0.00099009900990099,0.445544554455446,0.0366336633663366,0.00198019801980198,0.0227722772277228,0.00099009900990099,0.0217821782178218
