"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"OSBS_001-M-29-2-20140701",0.00895522388059702,0.128358208955224,0.771144278606965,0.00099502487562189,0.090547263681592
"OSBS_001-M-29-2-20140818",0.017910447761194,0.161194029850746,0.63681592039801,0.00298507462686567,0.181094527363184
"OSBS_002-M-12-7-20140701",0.00696517412935323,0.00099502487562189,0.85273631840796,0.0756218905472637,0.063681592039801
"OSBS_002-M-12-7-20140818",0.00895522388059702,0.00597014925373134,0.814925373134328,0.0477611940298507,0.122388059701493
"OSBS_002-M-35-24-20140701",0.0796019900497512,0.00099502487562189,0.400995024875622,0.102487562189055,0.41592039800995
"OSBS_002-M-35-24-20140818",0.0288557213930348,0.0129353233830846,0.639800995024876,0.0298507462686567,0.288557213930348
"OSBS_002-M-5-26-20140701",0.00099502487562189,0.00099502487562189,0.965174129353234,0.0139303482587065,0.0189054726368159
"OSBS_003-M-17-9-20140701",0.00099502487562189,0.0149253731343284,0.933333333333333,0.0139303482587065,0.03681592039801
"OSBS_003-M-17-9-20140818",0.00099502487562189,0.00298507462686567,0.934328358208955,0.0169154228855721,0.0447761194029851
"OSBS_003-M-9-11-20140818",0.00099502487562189,0.00696517412935323,0.827860696517413,0.0218905472636816,0.14228855721393
"OSBS_022-M-15-33-20140701",0.00597014925373134,0.00099502487562189,0.0149253731343284,0.00099502487562189,0.977114427860696
"OSBS_022-M-21-39-20140701",0.00298507462686567,0.00099502487562189,0.0129353233830846,0.00199004975124378,0.981094527363184
"SCBI_002-M-1-6-20140715",0.00099502487562189,0.164179104477612,0.681592039800995,0.00099502487562189,0.152238805970149
"SCBI_002-M-17-34-20140618",0.00895522388059702,0.445771144278607,0.123383084577114,0.00099502487562189,0.42089552238806
"SCBI_002-M-26-3-20140618",0.132338308457711,0.026865671641791,0.426865671641791,0.00298507462686567,0.410945273631841
"SCBI_002-M-29-2-20140618",0.017910447761194,0.045771144278607,0.863681592039801,0.00099502487562189,0.0716417910447761
"SCBI_002-M-7-5-20140715",0.00895522388059702,0.0935323383084577,0.708457711442786,0.0258706467661692,0.16318407960199
"SCBI_002-M-9-17-20140715",0.0218905472636816,0.171144278606965,0.479601990049751,0.00099502487562189,0.32636815920398
"SCBI_003-M-11-0-20140715",0.00099502487562189,0.054726368159204,0.854726368159204,0.00099502487562189,0.0885572139303483
"SCBI_003-M-13-6-20140618",0.00199004975124378,0.100497512437811,0.729353233830846,0.0159203980099502,0.152238805970149
"SCBI_003-M-27-36-20140715",0.00398009950248756,0.081592039800995,0.756218905472637,0.00199004975124378,0.156218905472637
