"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp69",0.791690440914489,0.00840419388361045,0.0558513761876485,0.0058543453087886,0.00382946555819477,0.00670429483372922,0.0422021867577197,0.0253531873515439,0.0228283372921615,0.00360447891923991,0.0336776929928741
"X24_cp105",0.809814364608076,0.00690428295724466,0.0152287885985748,0.0116290023752969,0.0021795635391924,0.0625259798099762,0.0381524272565321,0.0182536089667458,0.00600433640142518,0.0075292458432304,0.0217783996437055
"X24_cp81",0.868785862529691,0.0119039860451306,0.0111290320665083,0.00772923396674584,0.00137961104513064,0.0369275,0.0237032853325416,0.00870417606888361,0.00672929334916865,0.00555436312351544,0.0174536564726841
"X24_cp82",0.833662948337292,0.00520438390736342,0.00965411965558195,0.0196785243467934,0.00250454423990499,0.036402531175772,0.0330027330760095,0.00755424435866983,0.00517938539192399,0.0118039919833729,0.0353525935273159
"X24_cp59",0.801489858966746,0.0217284026128266,0.0179536267814727,0.0085291864608076,0.000729649643705463,0.0287029884204276,0.0373274762470309,0.00997910035629454,0.0490517799881235,0.0141538524346793,0.010354078087886
"X24_cp60",0.738918574821853,0.00555436312351544,0.00540437203087886,0.0169536861638955,0.0024295486935867,0.0745752642517815,0.0437520947149644,0.0182536089667458,0.00502939429928741,0.0116540008907363,0.0774750920427554
"X24_cp63",0.777066309382423,0.00662929928741093,0.0119039860451306,0.0154537752375297,0.00270453236342043,0.0688006071852732,0.035127606888361,0.0104290736342043,0.00525438093824228,0.015178791567696,0.0514516374703088
"X24_cp101",0.803089763954869,0.00937913598574822,0.0123539593230404,0.0204034812945368,0.00305451157957245,0.062625973871734,0.025878156175772,0.0203034872327791,0.00780422951306413,0.00477940914489311,0.0303278919239905
"X24_cp100",0.861736281175772,0.0139788628266033,0.0126039444774347,0.0104040751187648,0.00100463331353919,0.0409272624703088,0.0227533417458432,0.00742925178147268,0.00820420576009501,0.00487940320665083,0.0160787381235154
"X24_cp133",0.727244268111639,0.0174536564726841,0.0367775089073634,0.0387023945961995,0.00962912114014252,0.0453769982185273,0.0498017354513064,0.00967911817102138,0.00575435124703088,0.0279530329572447,0.0316278147268409
"X24_cp83",0.786865727434679,0.0111290320665083,0.0135288895486936,0.0144038375890736,0.00312950712589074,0.0681256472684085,0.0337776870546318,0.0168536921021378,0.0126039444774347,0.0063543156175772,0.0332277197149644
"X24_cp106",0.780366113420428,0.0131289133016627,0.0113290201900238,0.0122039682304038,0.00212956650831354,0.0748002508907363,0.0334777048693587,0.0151537930522565,0.0117789934679335,0.0114540127672209,0.0341776633016627
"X24_cp62",0.82498846347981,0.00920414637767221,0.0278780374109264,0.00917914786223278,0.00100463331353919,0.0333277137767221,0.0405522847387173,0.012503950415677,0.0122789637767221,0.00910415231591449,0.0199785065320665
"X24_cp108",0.818938822743468,0.0244032437648456,0.0170036831947743,0.00925414340855107,0.00195457690023753,0.0272530745249406,0.0296779305225653,0.0134288954869359,0.0365525222684086,0.00972911520190024,0.0118039919833729
