"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"ram_samp_682",0.842887058561237,0.0123789922711058,0.00290455558858502,0.0105291022592152,0.0031045436979786,0.0221784096313912,0.0405773156956005,0.0180286563614744,0.0206035032699168,0.00552939952437574,0.0212784631391201
"ram_samp_683",0.868785518727705,0.0119040205112961,0.011129066587396,0.00772926872770511,0.00137964625445898,0.0369275326991677,0.0237033189655172,0.00870421076099881,0.00672932818073722,0.00555439803804994,0.0174536905469679
"ram_samp_684",0.796414821640904,0.0140038956599287,0.00952916171224732,0.0114290487514863,0.00517942033293698,0.0382524539239001,0.031652846313912,0.0255532089774078,0.0188036102853746,0.0124539878121284,0.0367275445897741
"ram_samp_685",0.778240902199762,0.0225783858501784,0.00760427615933413,0.0132789387633769,0.00225459423305589,0.0469519366825208,0.0477768876337693,0.0170037173008323,0.0293029860285375,0.00737928953626635,0.0276280856123662
"ram_samp_686",0.829612847800238,0.0174036935196195,0.00667933115338882,0.00775426724137931,0.00235458828775268,0.0545014878121284,0.0309528879310345,0.0206535002972652,0.0126789744351962,0.00302954815695601,0.0143788733650416
"ram_samp_687",0.757642126932224,0.0119040205112961,0.00635435047562426,0.0185286266349584,0.00327953329369798,0.0639259274673008,0.039252394470868,0.0111540651010702,0.00800425237812128,0.0203285196195006,0.0596261831153389
"ram_samp_688",0.793290007431629,0.0100041334720571,0.00985414239001189,0.0208534884066587,0.00370450802615933,0.0310528819857313,0.0462519782996433,0.0157037945897741,0.0178536667657551,0.0175286860879905,0.0339027125445898
"ram_samp_689",0.782190667360285,0.020378516646849,0.00527941438763377,0.0160037767538644,0.00255457639714625,0.0394023855529132,0.0334027422711058,0.00725429696789536,0.0189036043400713,0.029877951843044,0.0447520674791914
"ram_samp_690",0.82581307372176,0.010879081450654,0.0117290309155767,0.0115790398335315,0.00185461801426873,0.0412522755648038,0.0366025520214031,0.00935417211652794,0.0123539937574316,0.0120540115933413,0.0265281510107015
"ram_samp_691",0.780365775862069,0.0131289476813317,0.0113290546967895,0.0122040026753864,0.0021296016646849,0.0748002809155767,0.0334777378121284,0.0151538272889417,0.0117790279429251,0.0114540472651605,0.0341776961950059
"ram_samp_692",0.829512853745541,0.0141288882282996,0.0140038956599287,0.021903425980975,0.00132964922711058,0.0455520199167658,0.0247782550535077,0.0139289001189061,0.00967915279429251,0.00612936385255648,0.0190535954221165
"ram_samp_693",0.818938482461355,0.0244032773483948,0.0170037173008323,0.00925417806183115,0.00195461206896552,0.0272531079072533,0.0296779637336504,0.0134289298454221,0.0365525549940547,0.0097291498216409,0.0118040264565993
"ram_samp_694",0.829812835909631,0.0116040383472057,0.00510442479191439,0.00632935196195006,0.00282956004756243,0.012154005648038,0.0340277051129608,0.0368275386444709,0.0224783917954816,0.00087967598097503,0.0379524717598098
"ram_samp_695",0.758467077883472,0.00560439506539834,0.0107290903686088,0.0348026590368609,0.0040044901902497,0.0612260879904875,0.0447770659928656,0.0206035032699168,0.00955416022592152,0.0109290784780024,0.0393023914982164
"ram_samp_696",0.80991401902497,0.01037911117717,0.0322528106420927,0.00960415725326992,0.00322953626634958,0.0373025104042806,0.03140286117717,0.0180286563614744,0.0104291082045184,0.0117540294292509,0.025703200059453
"ram_samp_697",0.803814381688466,0.00990413941736029,0.00802925089179548,0.0186786177170036,0.00340452586206897,0.0649508665279429,0.0272281093935791,0.0153788139120095,0.0143538748513674,0.00865421373365042,0.0256032060047562
