"";"other";"acidobacteria";"actinobacteria";"bacteroidetes";"chloroflexi";"firmicutes";"gemmatimonadetes";"nitrospirae";"planctomycetes";"proteobacteria";"verrucomicrobia"
"OSBS_003-M-29-37-20140701";0.050688485332269;0.522849730592696;0.0177609259628817;0.01337058471363;0.0189582917581321;0.00259429255637597;0.0031929754540012;0.00299341448812612;0.0301337058471363;0.211135501895829;0.126322091398922
"OSBS_003-M-29-37-20140818";0.0670524845340251;0.50688485332269;0.0219517062462582;0.0131710237477549;0.0259429255637597;0.00578726801037717;0.00618638994212732;0.0023947315905009;0.0357214128916384;0.209938136100579;0.104969068050289
"OSBS_003-M-9-11-20140701";0.0680502893634005;0.512073438435442;0.0333266813011375;0.0123727798842546;0.0205547794851327;0.0031929754540012;0.0031929754540012;0.0015964877270006;0.0377170225503891;0.197365795250449;0.110556775094791
"OSBS_003-M-9-11-20140818";0.0522849730592696;0.469566952704051;0.0225503891438835;0.0405108760726402;0.0183596088605069;0.00279385352225105;0.00658551187387747;0.00798243863500299;0.0435042905607663;0.201756136499701;0.13410496906805
"OSBS_022-M-15-33-20140701";0.080023947315905;0.492117341847935;0.02674116942726;0.00718419477150269;0.0193574136898823;0.0015964877270006;0.0023947315905009;0.00898024346437837;0.0121732189183796;0.302135302334863;0.0472959489123927
"OSBS_022-M-21-39-20140701";0.082618239872281;0.495909000199561;0.0243464378367591;0.00838156056675314;0.00798243863500299;0.00199560965875075;0.00259429255637597;0.0135701456795051;0.00758331670325284;0.319497106365995;0.0355218519257633
"OSBS_022-M-2-33-20140701";0.0724406306126522;0.37437637198164;0.0259429255637597;0.00199560965875075;0.00339253641987627;0.00598682897625225;0.000199560965875075;0.00977848732787867;0.00518858511275195;0.453602075434045;0.0470963879465177
"SCBI_002-M-1-6-20140715";0.0417082418678906;0.221712233087208;0.0209539014168829;0.0594691678307723;0.0151666334065057;0.00678507283975254;0.0245459988026342;0.0351227299940132;0.0546797046497705;0.324087008581122;0.195769307523448
"SCBI_002-M-26-3-20140618";0.0385152664138894;0.230892037517462;0.0231490720415087;0.064059070045899;0.0129714627818799;0.000798243863500299;0.0249451207343844;0.0179604869287567;0.0616643384553981;0.336060666533626;0.188984234683696
"SCBI_002-M-7-5-20140715";0.0538814607862702;0.203552185192576;0.0275394132907603;0.056076631410896;0.0189582917581321;0.0165635601676312;0.0221512672121333;0.0223508281780084;0.0520854120933945;0.305328277788865;0.221512672121333
"SCBI_002-M-9-17-20140715";0.0291359010177609;0.183596088605069;0.0233486330073838;0.0662542406705248;0.00917980443025344;0.00219517062462582;0.0195569746557573;0.0199560965875075;0.0616643384553981;0.397325883057274;0.187786868888445
"SCBI_003-M-11-0-20140715";0.0259429255637597;0.245659548992217;0.0251446817002594;0.0702454599880263;0.0113749750548793;0.00139692676112552;0.0151666334065057;0.0127719018160048;0.0407104370385153;0.301337058471363;0.250249451207344
"SCBI_003-M-13-6-20140618";0.0474955098782678;0.242466573538216;0.0171622430652564;0.0540810217521453;0.0163639992017561;0.00199560965875075;0.0277389742566354;0.0261424865296348;0.0381161444821393;0.284374376371982;0.244063061265217
"SCBI_003-M-27-36-20140715";0.0381161444821393;0.266014767511475;0.0237477549391339;0.0510876072640192;0.0113749750548793;0.00439034124925165;0.0207543404510078;0.0229495110756336;0.0371183396527639;0.289762522450609;0.234683695869088
"SCBI_003-M-30-5-20140715";0.0441029734583915;0.374975054879266;0.0191578527240072;0.0223508281780084;0.00898024346437837;0.00538814607862702;0.0283376571542606;0.0115745360207543;0.0327279984035123;0.277589303532229;0.174815406106566
"SCBI_003-M-35-24-20140618";0.0421073637996408;0.243464378367591;0.0203552185192576;0.0724406306126522;0.0137697066453802;0.00299341448812612;0.0191578527240072;0.037317900618639;0.0437038515266414;0.352624226701257;0.152065455996807
"SCBI_003-M-5-26-20140618";0.0377170225503891;0.210137697066454;0.0181600478946318;0.090800239473159;0.0177609259628817;0.00199560965875075;0.0309319497106366;0.0329275593693873;0.047894631810018;0.323089203751746;0.188585112751946
"SCBI_006-M-15-7-20140827";0.045300339253642;0.308521253242866;0.029335461983636;0.0443025344242666;0.0542805827180204;0.00878068249850329;0.0203552185192576;0.0113749750548793;0.0486928756735183;0.208541209339453;0.220514867291958
"SCBI_006-M-1-7-20140715";0.0395130712432648;0.220514867291958;0.0179604869287567;0.0864098982239074;0.0149670724406306;0.00758331670325284;0.0317301935741369;0.0113749750548793;0.0662542406705248;0.228098183995211;0.275593693873478
"SCBI_006-M-17-9-20140618";0.0610656555577729;0.176012771901816;0.0197565356216324;0.104969068050289;0.0127719018160048;0.00997804829375374;0.0429056076631411;0.0101776092596288;0.0680502893634005;0.227100379165835;0.267212133306725
"SCBI_006-M-27-2-20140715";0.0331271203352624;0.192975454001197;0.0279385352225105;0.0664538016363999;0.0175613649970066;0.00878068249850329;0.0285372181201357;0.0111754140890042;0.0542805827180204;0.274595889044103;0.284573937337857
"SCBI_006-M-29-37-20140618";0.0460985831171423;0.191977649171822;0.0490919976052684;0.0460985831171423;0.0245459988026342;0.0231490720415087;0.0389143883456396;0.0143683895430054;0.0494911195370186;0.265615645579725;0.250648573139094
"SCBI_006-M-3-26-20140715";0.0307323887447615;0.216723208940331;0.0217521452803832;0.114747555378168;0.0141688285771303;0.00778287766912792;0.0476950708441429;0.0117740969866294;0.0514867291957693;0.22769906206346;0.255438036320096
"SCBI_006-M-33-11-20140826";0.0285372181201357;0.260227499501098;0.0137697066453802;0.0492915585711435;0.0163639992017561;0.0191578527240072;0.0207543404510078;0.00838156056675314;0.0490919976052684;0.17341847934544;0.36100578726801
"SCBI_006-M-4-7-20140826";0.0303332668130114;0.213729794452205;0.0313310716423867;0.0514867291957693;0.0129714627818799;0.0175613649970066;0.0349231690281381;0.01337058471363;0.0708441428856516;0.238076232288964;0.285372181201357
"SCBI_006-M-9-11-20140618";0.0437038515266414;0.249650768309719;0.0283376571542606;0.0500898024346438;0.0193574136898823;0.0171622430652564;0.0786270205547795;0.0151666334065057;0.0530832169227699;0.197365795250449;0.247455597685093
"SCBI_012-M-0-30-20140825";0.0317301935741369;0.245260427060467;0.0247455597685093;0.0696467770904011;0.00977848732787867;0.0139692676112552;0.0273398523248853;0.0115745360207543;0.0578726801037717;0.230492915585711;0.277589303532229
