"","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"X24_cp16",0.124329635633551,0.118497696311719,0.110748157346817,0.158970288518739,0.016628756692445,0.0053794259369423,0.016853743307555,0.00480446014277216,0.0573513340273647,0.273713462224866,0.112723039857228
"X24_cp11",0.182301186793575,0.133171823319453,0.0609261213563355,0.114497934265318,0.0266031632956573,0.0205535232004759,0.0104291255205235,0.0170287328970851,0.0539265377751339,0.273963447352766,0.106598404223676
"X24_cp9",0.132329159726353,0.202592693337299,0.07997498810232,0.0859246341463415,0.0196285782272457,0.0117790452111838,0.0273781171921475,0.00125467132659131,0.050401747471743,0.312736140690065,0.0760002245687091
"X24_cp19",0.214149292088043,0.125722266508031,0.0422272337894111,0.0970489723378941,0.0267281558596074,0.0273031216537775,0.012628994646044,0.029427995240928,0.0612261035098156,0.278088201963117,0.0854496624033314
"X24_cp18",0.188125840273647,0.174194382807852,0.118922671029149,0.0863246103509816,0.0203035380725758,0.0270031395002974,0.03782749553837,0.0049794497323022,0.041927251635931,0.182443892028554,0.117947729030339
"X24_cp26",0.15837761005354,0.217791789113623,0.0599511793575253,0.0871745597858418,0.0149538563355146,0.00430448988697204,0.0155538206424747,0.00260459101725164,0.0584762671029149,0.281313010113028,0.0994988265913147
"X24_cp47",0.130154289113623,0.0815248958953004,0.0356526249256395,0.181468950029744,0.0257282153480071,0.0249282629387269,0.0103541299821535,0.00500444824509221,0.062826008328376,0.369307775133849,0.0730504000594884
"X24_cp20",0.147553254015467,0.221291580904224,0.0911243248066627,0.0890244497323022,0.0177036927424152,0.0138539217727543,0.0271781290898275,0.00150465645449137,0.0408273170731707,0.233390861094587,0.116547812314099
"X24_cp8",0.174701638905413,0.12192249256395,0.07960001041047,0.104248544021416,0.0281530710886377,0.0192286020226056,0.0182036629982153,0.0139289173111243,0.0568763622843545,0.268463774538965,0.114672923854848
"X24_cp48",0.147103280785247,0.16352001784652,0.104623521713266,0.0886244735276621,0.0306029253420583,0.0163287745389649,0.0282280666270077,0.0143038950029744,0.0590262343842951,0.260089272754313,0.0875495374776919
"X24_cp21",0.133454092801904,0.101098731409875,0.0650508759666865,0.116372822724569,0.0218034488399762,0.0716504833432481,0.0155288221296847,0.0157538087447948,0.0540515303390839,0.318910773349197,0.0863246103509816
"X24_cp25",0.170676878346223,0.112748038370018,0.117597749851279,0.0947741076740036,0.0234283521713266,0.058751250743605,0.0381024791790601,0.0103041329565735,0.0345776888756692,0.268913747769185,0.0701255740630577
"X24_cp7",0.174926625520524,0.107748335812017,0.0619260618679357,0.178394132956573,0.0175037046400952,0.0312028896490184,0.00687933670434265,0.0201035499702558,0.0473769274241523,0.281113022010708,0.0728254134443784
"X24_cp49",0.115980132361689,0.107298362581797,0.0390524226650803,0.16414498066627,0.0238283283759667,0.0343527022605592,0.0156788132064247,0.016703752230815,0.054601497620464,0.37488244348602,0.0534765645449137
"X24_cp10",0.163902281380131,0.166169860202261,0.0735253718024985,0.0791750356930399,0.0536015571088638,0.0353526427721594,0.0432021757882213,0.016803746281975,0.0356026279000595,0.29073744943486,0.041927251635931
"X24_cp24",0.139353741820345,0.16244508179655,0.0658758268887567,0.143946182331945,0.0338277334919691,0.00440448393813206,0.0277780933967876,0.0181286674598453,0.0538765407495538,0.253514663890541,0.0968489842355741
"X24_cp6",0.182676164485425,0.174569360499703,0.0597761897679952,0.137546563057704,0.0216034607376562,0.0268281499107674,0.0272281261154075,0.0108790987507436,0.0399523691255205,0.223816430696014,0.0951240868530637
"X24_cp22",0.129304339678763,0.192043320939917,0.0876495315288519,0.137121588340274,0.0277530948839976,0.0181036689470553,0.0229783789411065,0.00165464753123141,0.0450270672218917,0.268713759666865,0.0696506023200476
"X24_cp23",0.136078936644854,0.190243428019036,0.114022962522308,0.0605511436644854,0.0297779744199881,0.0309029074955384,0.033727739440809,0.0054044244497323,0.0551264663890541,0.24851496133254,0.0956490556216538
"X24_cp46",0.151103042831648,0.138246521415824,0.084074744199881,0.131896899167162,0.0175787001784652,0.0117290481856038,0.0277030978584176,0.0108041032123736,0.0590262343842951,0.263464071980964,0.104373536585366
"X24_cp27",0.11902995092207,0.171469544913742,0.0869745716835217,0.116447818262939,0.0183536540749554,0.0110790868530637,0.0115540585960738,0.0062293753718025,0.0718754699583581,0.270888630279595,0.116097839083879
"X24_cp45",0.148003227245687,0.119347645746579,0.0844247233789411,0.130721969066032,0.0216034607376562,0.0262031870910173,0.0158538027959548,0.0174287091017252,0.0518766597263534,0.313011124330756,0.071525490779298
"X24_cp28",0.247072333432481,0.108923265913147,0.0830498051754908,0.138346515466984,0.0257782123735871,0.012379009518144,0.0154288280785247,0.0101041448542534,0.050276754907793,0.20611748364069,0.102523646638905
"X24_cp5",0.11818000148721,0.222641500594884,0.118272709696609,0.0872745538370018,0.0242783016061868,0.0132289589530042,0.0272531246281975,0.00102968471148126,0.0540765288518739,0.250189861689471,0.0835747739440809
"X24_cp44",0.155227797441999,0.12119753569304,0.0697255978584176,0.129797024092802,0.0322278286734087,0.0147038712076145,0.0242533030933968,0.0120790273646639,0.0643759161213563,0.301161829268293,0.0752502691850089
"X24_cp29",0.0843570136823319,0.0912243188578227,0.104148549970256,0.188193549970256,0.0136039366448543,0.0724754342653183,0.00525443337299227,0.000129738251041047,0.0479768917311124,0.388981604699584,0.00365452855443189
"X24_cp4",0.196025370315288,0.126247235276621,0.0450770642474717,0.128347110350982,0.0370775401546698,0.0142288994646044,0.0117790452111838,0.0220284354550863,0.0593012180249851,0.280588053242118,0.0793000282569899
"X24_cp50",0.113105303390839,0.174869342653183,0.0744503167757287,0.170369610350982,0.024953261451517,0.0118540407495538,0.0238283283759667,0.00602938726948245,0.046276992861392,0.227616204640095,0.126647211481261
"X24_cp30",0.114080245389649,0.16227009220702,0.104323539559786,0.0902243783462225,0.0256282212968471,0.0132789559785842,0.0353026457465794,0.00402950624628198,0.0448270791195717,0.269288725461035,0.136746610648424
"X24_cp43",0.186850916121356,0.106898386377156,0.0789750475907198,0.130846961629982,0.025078254015467,0.0140289113622844,0.0220034369422963,0.0213534756097561,0.0491768203450327,0.298137009220702,0.0666507807852469
"X24_cp3",0.166952099940512,0.133571799524093,0.0873495493753718,0.106873387864366,0.0343027052349792,0.0287530353955979,0.0174537076145152,0.0232033655562165,0.0554764455681142,0.275788338786437,0.0702755651397978
"X24_cp2",0.153327910469958,0.166894817073171,0.0834747798929209,0.0792250327186199,0.0268031513979774,0.0234783491969066,0.0449020746579417,0.0174537076145152,0.0553514530041642,0.275138377453897,0.0739503465199286
"X24_cp51",0.166952099940512,0.106148430993456,0.0916492935752528,0.0984988860797145,0.0219284414039262,0.0543515124925639,0.0374775163593099,0.0164287685901249,0.0350776591314694,0.309386339976205,0.0621010514574658
"X24_cp75",0.114330230517549,0.141796310232005,0.0967989872099941,0.126322230814991,0.0231533685306365,0.0240533149910767,0.0151538444378346,0.0101041448542534,0.0633009800713861,0.294362233789411,0.0906243545508626
"X24_cp1",0.0858319259369423,0.144421154074955,0.130971954193932,0.105648460737656,0.0176286972040452,0.00335454640095181,0.0150788488994646,0.000404721891731112,0.075475255800119,0.299261942296252,0.12192249256395
"X24_cp31",0.183951088637716,0.16386999702558,0.0906243545508626,0.101398713563355,0.0236033417608566,0.0181786644854253,0.0147038712076145,0.0151788429506246,0.0569763563355146,0.218641738548483,0.112873030933968
"X24_cp42",0.140828654074955,0.226866249256395,0.132046890243902,0.0536765526472338,0.0152288399762046,0.0105791165972635,0.0143538920285544,0.00267958655562165,0.0450020687091017,0.237715603807258,0.12102254610351
"X24_cp76",0.174651641879833,0.117647746876859,0.0761502156454491,0.111023140987507,0.0194535886377156,0.0917992846519929,0.0350276621058894,0.012578997620464,0.0362525892325996,0.242115342058299,0.0832997903033908
"X24_cp52",0.162702352766211,0.128272114812612,0.0583512745389649,0.158395322724569,0.0260281975014872,0.00855423706127305,0.00880422218917311,0.00667934860202261,0.0529515957763236,0.234765779298037,0.154495554729328
"X24_cp41",0.198750208209399,0.110073197501487,0.0773501442593694,0.148145932480666,0.0289780220107079,0.0221784265318263,0.0130289708506841,0.0112540764425937,0.0437271445568114,0.236990646936347,0.109523230220107
"X24_cp77",0.113180298929209,0.148345920582986,0.0949240987507436,0.0855746549672814,0.0180036748958953,0.0310778970850684,0.0259532019631172,0.0113540704937537,0.0566263771564545,0.264064036287924,0.150895768887567
"X24_cp40",0.15860259666865,0.117822736466389,0.12022259369423,0.155295507138608,0.0300529580606782,0.0146288756692445,0.00822925639500298,0.0101791403926234,0.0449520716835217,0.266063917311124,0.0739503465199286
"X24_cp32",0.176376539262344,0.135171704342653,0.0578013072575848,0.101398713563355,0.0299779625223082,0.0192036035098156,0.0284780517549078,0.0189786168947055,0.0610761124330756,0.296112129684711,0.075425258774539
"X24_cp74",0.130254283164783,0.151220749553837,0.0623260380725759,0.105923444378346,0.0198535648423557,0.00450447798929209,0.0140539098750744,0.00727931290898275,0.0596511972040452,0.310486274538965,0.134446747471743
"X24_cp39",0.136653902439024,0.136621618084474,0.0526266151100535,0.16496993158834,0.0369775461035098,0.0186286377156454,0.0204285306365259,0.00845424301011303,0.0468269601427722,0.304086655264723,0.0737253599048186
"X24_cp78",0.0906816374182035,0.208367349791791,0.156570431290898,0.0594012120761451,0.0241283105294468,0.0174787061273052,0.0146288756692445,0.00130466835217133,0.0701505725758477,0.274963387864366,0.0823248483045806
"X24_cp37",0.11880496430696,0.1620701041047,0.0403023483045806,0.131496922962522,0.0220534339678763,0.0177536897679952,0.029352999702558,0.0192036035098156,0.0619760588935158,0.295337175788221,0.101648698691255
"X24_cp38",0.11763003420583,0.140171406900654,0.109898207911957,0.132046890243902,0.0260281975014872,0.0289280249851279,0.0164037700773349,0.00647936049970256,0.0524766240333135,0.285812742415229,0.084124741225461
"X24_cp33",0.206049773944081,0.125047306662701,0.0304279357525283,0.149120874479477,0.0214284711481261,0.0191786049970256,0.0146538741820345,0.0175287031528852,0.0438021400951814,0.277738222784057,0.0950240928019036
"X24_cp56",0.168402013682332,0.128147122248662,0.0694006171921475,0.0987738697204045,0.0370275431290898,0.0148538622843546,0.0198535648423557,0.012454005056514,0.0613510960737656,0.279513117192148,0.110223188578227
