samples,latitude,longitude,depth_max,forest,map,map_sd,mat,mat_sd,map_CV,mat_CV,mdr,aridity,NPP,relEM,pH
ram_samp_224,52.468993,-3.143635,15,1,1.274,0.047311759,7.933333308,1.26400095,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,3.87
ram_samp_225,52.468993,-3.143635,15,1,1.274,0.047822263,7.933333308,1.222475453,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,3.7
ram_samp_226,52.468993,-3.143635,15,1,1.274,0.047237207,7.933333308,1.296413623,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.94
ram_samp_227,52.468993,-3.143635,15,1,1.274,0.047895234,7.933333308,1.260399278,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.56
ram_samp_228,52.468993,-3.143635,15,1,1.274,0.047555371,7.933333308,1.239415058,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.37
ram_samp_229,52.468993,-3.143635,15,1,1.274,0.047229995,7.933333308,1.251565076,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,6.95
ram_samp_230,52.468993,-3.143635,15,1,1.274,0.048185596,7.933333308,1.199471523,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.47
ram_samp_231,52.468993,-3.143635,15,1,1.274,0.049188294,7.933333308,1.242133111,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,6.09
ram_samp_232,52.468993,-3.143635,15,1,1.274,0.048965148,7.933333308,1.251379627,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.42
ram_samp_233,52.468993,-3.143635,15,1,1.274,0.046500113,7.933333308,1.203130616,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.51
ram_samp_234,52.468993,-3.143635,15,1,1.274,0.048431582,7.933333308,1.239717744,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.56
ram_samp_235,52.468993,-3.143635,15,1,1.274,0.046899007,7.933333308,1.219954387,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.17
ram_samp_236,52.468993,-3.143635,15,1,1.274,0.046250659,7.933333308,1.241358913,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.38
ram_samp_237,52.468993,-3.143635,15,1,1.274,0.049611516,7.933333308,1.250428265,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.15
ram_samp_238,52.468993,-3.143635,15,1,1.274,0.046920865,7.933333308,1.289471648,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,3.73
ram_samp_239,52.468993,-3.143635,15,1,1.274,0.050289854,7.933333308,1.232030708,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.74
ram_samp_240,52.468993,-3.143635,15,1,1.274,0.049020647,7.933333308,1.266362485,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.9
ram_samp_241,52.468993,-3.143635,15,1,1.274,0.049073862,7.933333308,1.252878998,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.53
ram_samp_242,52.468993,-3.143635,15,1,1.274,0.049021566,7.933333308,1.263858944,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.51
ram_samp_243,52.468993,-3.143635,15,1,1.274,0.047135076,7.933333308,1.23238699,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.3
ram_samp_244,52.468993,-3.143635,15,1,1.274,0.049045569,7.933333308,1.269773961,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.46
ram_samp_245,52.468993,-3.143635,15,1,1.274,0.048007963,7.933333308,1.268447529,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.35
ram_samp_246,52.468993,-3.143635,15,1,1.274,0.04776553,7.933333308,1.327693859,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,6.43
ram_samp_247,52.468993,-3.143635,15,1,1.274,0.0490562,7.933333308,1.246102337,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,6.19
ram_samp_248,52.468993,-3.143635,15,1,1.274,0.049580239,7.933333308,1.261547748,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.73
ram_samp_249,52.468993,-3.143635,15,1,1.274,0.050773372,7.933333308,1.194653171,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.84
ram_samp_250,52.468993,-3.143635,15,1,1.274,0.048566203,7.933333308,1.280098836,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,6.1
ram_samp_251,52.468993,-3.143635,15,1,1.274,0.048012483,7.933333308,1.239232762,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.61
ram_samp_252,52.468993,-3.143635,15,1,1.274,0.048439416,7.933333308,1.210723081,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.68
ram_samp_253,52.468993,-3.143635,15,1,1.274,0.047610166,7.933333308,1.257447008,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.47
ram_samp_254,52.468993,-3.143635,15,1,1.274,0.048847587,7.933333308,1.212638866,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,4.05
ram_samp_255,52.468993,-3.143635,15,1,1.274,0.049077249,7.933333308,1.224280028,25.2582045,415.2563946,7.183333176,1.863000035,0.648999989,0.871110439,5.7
ram_samp_256,53.53459,-1.860113,15,0,1.539,0.047309588,7.266666658,1.314962463,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,4.10666667
ram_samp_257,53.536033,-1.860194,15,0,1.539,0.047635725,7.266666658,1.254928145,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.81
ram_samp_258,53.536456,-1.860146,15,0,1.539,0.047828978,7.266666658,1.235897319,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.65666667
ram_samp_259,53.536754,-1.860094,15,0,1.539,0.048011888,7.266666658,1.258522296,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.93666667
ram_samp_260,53.536766,-1.860198,15,0,1.539,0.047911155,7.266666658,1.277550366,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.91333333
ram_samp_261,53.536889,-1.860154,15,0,1.539,0.048933719,7.266666658,1.256572544,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.92666667
ram_samp_262,53.534697,-1.858675,15,0,1.539,0.048332227,7.266666658,1.27501989,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.89333333
ram_samp_263,53.536416,-1.8586,15,0,1.539,0.048977582,7.266666658,1.248068567,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.85
ram_samp_264,53.536756,-1.858599,15,0,1.539,0.048732771,7.266666658,1.278959982,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.87333333
ram_samp_265,53.536965,-1.858671,15,0,1.539,0.047622676,7.266666658,1.219607494,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.63666667
ram_samp_266,53.537358,-1.858704,15,0,1.539,0.047850838,7.266666658,1.243398693,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,3.92666667
ram_samp_267,53.537605,-1.858621,15,0,1.539,0.04964388,7.266666658,1.23828308,22.14817289,427.2923852,5.933333382,2.661999941,0.652999997,0.898343861,4.06333333
ram_samp_268,53.534805,-1.857743,15,0,1.43,0.048583545,7.479166659,1.263099584,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,4.42333333
ram_samp_269,53.535532,-1.857778,15,0,1.43,0.047567524,7.479166659,1.241917256,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,3.92666667
ram_samp_270,53.536628,-1.857809,15,0,1.43,0.048897778,7.479166659,1.289292542,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,3.74666667
ram_samp_271,53.537153,-1.857853,15,0,1.43,0.049578182,7.479166659,1.225769198,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,3.71
ram_samp_272,53.537434,-1.857754,15,0,1.43,0.049478604,7.479166659,1.25798478,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,3.76666667
ram_samp_273,53.537503,-1.857768,15,0,1.43,0.048786167,7.479166659,1.227718443,21.63031052,433.6025549,6.091666635,2.661999941,0.652999997,0.898343861,3.63333333
ram_samp_297,40.79146,-73.96453,5,0,1.217,0.048692587,11.95833339,1.215853387,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.07
ram_samp_298,40.79224,-73.96351,5,0,1.212,0.048639471,11.94166668,1.267101729,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.11
ram_samp_299,40.769,-73.97105,5,0,1.21,0.047397235,12.00833347,1.266008956,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.04
ram_samp_300,40.76686,-73.97712,5,0,1.215,0.050458772,11.96250004,1.244551591,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,7.03
ram_samp_301,40.79255,-73.96229,5,0,1.212,0.049505869,11.94166668,1.207577995,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,7.73
ram_samp_302,40.77665,-73.97514,5,0,1.217,0.048845819,11.9458334,1.25068343,9.970087103,894.8653085,9.658333381,0.968999982,0.736,0.581947982,4.75
ram_samp_303,40.79705,-73.95031,5,0,1.201,0.049725174,12.01666661,1.256515496,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.44
ram_samp_304,40.77073,-73.96877,5,0,1.21,0.047376774,12.00833347,1.234654082,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,7.45
ram_samp_305,40.76825,-73.9734,5,0,1.21,0.047022949,12.00833347,1.233996343,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.47
ram_samp_306,40.78293,-73.9596,5,0,1.217,0.047585568,11.96666676,1.229400436,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,7.12
ram_samp_307,40.77456,-73.97573,5,0,1.215,0.047898803,11.96250004,1.238427396,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.7
ram_samp_308,40.77108,-73.97227,5,0,1.21,0.047878518,12.00833347,1.26494128,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.2
ram_samp_309,40.79079,-73.95444,5,0,1.209,0.047845495,11.95833339,1.235211652,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.63
ram_samp_310,40.77007,-73.97475,5,0,1.21,0.050693616,12.00833347,1.219903506,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.02
ram_samp_311,40.78507,-73.95872,5,0,1.217,0.046502622,11.95833339,1.205951116,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.72
ram_samp_312,40.79138,-73.95441,5,0,1.209,0.047838218,11.95833339,1.25333566,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.22
ram_samp_313,40.76838,-73.97468,5,0,1.21,0.048916026,12.00833347,1.268714505,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.67
ram_samp_314,40.79225,-73.95477,5,0,1.201,0.048447049,12.01666661,1.271344542,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.68
ram_samp_315,40.78027,-73.97221,5,0,1.213,0.049073967,11.98333341,1.282612766,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.92
ram_samp_316,40.77728,-73.96388,5,0,1.217,0.049949255,11.96666676,1.211252763,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.15
ram_samp_317,40.79758,-73.95797,5,0,1.201,0.048335225,12.01666661,1.239026614,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.62
ram_samp_318,40.79195,-73.95421,5,0,1.201,0.047640643,12.01666661,1.271752876,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.97
ram_samp_319,40.7977667,-73.951767,5,0,1.201,0.047708505,12.01666661,1.239404109,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,7.07
ram_samp_320,40.79141,-73.95522,5,0,1.209,0.048368458,11.95833339,1.233010545,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.94
ram_samp_321,40.77157,-73.97622,5,0,1.215,0.047550061,11.96250004,1.235882791,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.5
ram_samp_322,40.79603,-73.95776,5,0,1.201,0.047613243,12.01666661,1.225236169,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.96
ram_samp_323,40.79568,-73.95897,5,0,1.212,0.049223567,11.94166668,1.283688277,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.36
ram_samp_324,40.78574,-73.96864,5,0,1.217,0.048699021,11.92083336,1.269338194,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,5.83
ram_samp_325,40.79355,-73.95872,5,0,1.212,0.046374153,11.94166668,1.254383489,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.98
ram_samp_326,40.79429,-73.96098,5,0,1.212,0.049296738,11.94166668,1.2473506,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.94
ram_samp_327,40.78247,-73.96061,5,0,1.217,0.04687184,11.96666676,1.235432976,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,7.23
ram_samp_328,40.77399,-73.96982,5,0,1.21,0.048841756,12.00833347,1.232026275,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,4.81
ram_samp_329,40.78234,-73.96771,5,0,1.213,0.048081376,11.98333341,1.217138562,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.12
ram_samp_330,40.77289,-73.97633,5,0,1.215,0.046993714,11.96250004,1.213109693,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,7.41
ram_samp_331,40.77385,-73.96902,5,0,1.21,0.048535909,12.00833347,1.306227707,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.87
ram_samp_332,40.78178,-73.97109,5,0,1.213,0.048909145,11.98333341,1.256520077,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.58
ram_samp_333,40.79036,-73.96051,5,0,1.217,0.048902634,11.95833339,1.224384557,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.41
ram_samp_334,40.79065,-73.96271,5,0,1.217,0.047440377,11.95833339,1.254343911,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.03
ram_samp_335,40.7704,-73.97989,5,0,1.215,0.048246256,11.96250004,1.236040618,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.31
ram_samp_336,40.77219,-73.97586,5,0,1.215,0.048487708,11.96250004,1.234739341,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.97
ram_samp_337,40.78049,-73.96494,5,0,1.217,0.047135709,11.96666676,1.248084862,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,4.92
ram_samp_338,40.78865,-73.96204,5,0,1.217,0.049786033,11.95833339,1.285797633,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.16
ram_samp_339,40.77525,-73.97432,5,0,1.213,0.05058233,11.98333341,1.2991676,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.67
ram_samp_340,40.78503,-73.96916,5,0,1.217,0.049805354,11.92083336,1.204290814,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,6.14
ram_samp_341,40.79372,-73.95435,5,0,1.201,0.048723266,12.01666661,1.201761057,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.46
ram_samp_342,40.77571,-73.96915,5,0,1.213,0.047593625,11.98333341,1.217479246,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.86
ram_samp_343,40.78532,-73.95789,5,0,1.209,0.047958283,11.95833339,1.235467987,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.23
ram_samp_344,40.77279,-73.9671,5,0,1.21,0.048462309,12.00833347,1.244846051,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.64
ram_samp_345,40.79373,-73.96088,5,0,1.212,0.048753093,11.94166668,1.235784156,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.52
ram_samp_346,40.78359,-73.96951,5,0,1.217,0.049604737,11.92083336,1.276900168,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,5.33
ram_samp_347,40.78128,-73.96337,5,0,1.217,0.047930978,11.96666676,1.249155231,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.78
ram_samp_348,40.77614,-73.96492,5,0,1.217,0.048346553,11.96666676,1.230015518,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.35
ram_samp_349,40.77282,-73.97324,5,0,1.21,0.046949583,12.00833347,1.229713284,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.1
ram_samp_350,40.78137,-73.96175,5,0,1.217,0.047503204,11.96666676,1.231944839,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.35
ram_samp_351,40.77972,-73.96917,5,0,1.213,0.04747267,11.98333341,1.256243877,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.55
ram_samp_352,40.7927,-73.95408,5,0,1.201,0.047668493,12.01666661,1.28890788,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.42
ram_samp_353,40.7663,-73.97604,5,0,1.21,0.048410087,12.01250003,1.235609119,10.22951941,893.4105365,9.508333407,0.968999982,0.736,0.581947982,6.82
ram_samp_354,40.77328,-73.9692,5,0,1.21,0.047824628,12.00833347,1.221078212,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.48
ram_samp_355,40.79121,-73.95463,5,0,1.209,0.047113836,11.95833339,1.222204576,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.45
ram_samp_356,40.7969,-73.95731,5,0,1.201,0.048546517,12.01666661,1.264992819,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.95
ram_samp_357,40.76925,-73.98047,5,0,1.215,0.048504833,11.96250004,1.248231035,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6
ram_samp_358,40.79094,-73.96332,5,0,1.217,0.048125692,11.95833339,1.232173813,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.24
ram_samp_359,40.7784,-73.96651,5,0,1.217,0.045114472,11.96666676,1.233371601,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.48
ram_samp_360,40.78745,-73.96647,5,0,1.217,0.050871927,11.95833339,1.253804953,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.85
ram_samp_361,40.78991,-73.95986,5,0,1.217,0.049457459,11.95833339,1.244210098,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.48
ram_samp_362,40.77072,-73.97112,5,0,1.21,0.048157018,12.00833347,1.178568465,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.74
ram_samp_363,40.76973,-73.97012,5,0,1.21,0.050028246,12.00833347,1.213816634,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.22
ram_samp_364,40.76746,-73.9771,5,0,1.215,0.046799951,11.96250004,1.193124106,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.92
ram_samp_365,40.76861,-73.98068,5,0,1.215,0.045148883,11.96250004,1.270868502,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.72
ram_samp_366,40.77599,-73.97057,5,0,1.213,0.048463104,11.98333341,1.232525597,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.98
ram_samp_367,40.77851,-73.97126,5,0,1.213,0.049461093,11.98333341,1.20775088,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.86
ram_samp_368,40.77349,-73.9735,5,0,1.21,0.048411381,12.00833347,1.291511577,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.91
ram_samp_369,40.78093,-73.97057,5,0,1.213,0.048351277,11.98333341,1.276139772,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.5
ram_samp_370,40.7990833,-73.955083,5,0,1.201,0.047537761,12.01666661,1.228508376,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.59
ram_samp_371,40.7764,-73.96658,5,0,1.217,0.048245513,11.96666676,1.274230912,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,5.03
ram_samp_372,40.77826,-73.96916,5,0,1.213,0.048392898,11.98333341,1.291760047,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.87
ram_samp_373,40.7678,-73.97968,5,0,1.215,0.049644055,11.96250004,1.224902578,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.02
ram_samp_374,40.78447,-73.96756,5,0,1.217,0.050320393,11.92083336,1.2357408,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,6.34
ram_samp_375,40.79854,-73.95593,5,0,1.201,0.048264714,12.01666661,1.23449854,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.7
