"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"SRR1502406",0.199804113614104,0.0920666013712047,0.0411361410381978,0.000979431929480901,0.0479921645445642,0.168462291870715,0.000979431929480901,0.000979431929480901,0.00783545543584721,0.000979431929480901,0.0225269343780607,0.0352595494613124,0.089128305582762,0.0979431929480901,0.0362389813907933,0.0107737512242899,0.0538687561214496,0.0284035259549461,0.0450538687561214,0.0186092066601371,0.000979431929480901
"SRR1502407",0.252693437806072,0.0538687561214496,0.0205680705190989,0.00489715964740451,0.0235063663075416,0.157688540646425,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.0146914789422135,0.000979431929480901,0.104799216454456,0.142017629774731,0.0460333006856024,0.0538687561214496,0.0039177277179236,0.0274240940254652,0.0401567091087169,0.0127326150832517,0.0274240940254652,0.0019588638589618
"SRR1502408",0.310479921645446,0.059745347698335,0.00979431929480901,0.00881488736532811,0.000979431929480901,0.0421155729676787,0.000979431929480901,0.275220372184133,0.0029382957884427,0.00587659157688541,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.16258570029383,0.0205680705190989,0.000979431929480901,0.0744368266405485,0.0019588638589618,0.0137120470127326,0.000979431929480901,0.0039177277179236
"SRR1502409",0.1743388834476,0.0411361410381978,0.0029382957884427,0.0029382957884427,0.000979431929480901,0.0342801175318315,0.00587659157688541,0.00685602350636631,0.019588638589618,0.0166503428011753,0.000979431929480901,0.148873653281097,0.0117531831537708,0.215475024485798,0.0626836434867777,0.000979431929480901,0.13026444662096,0.0313418217433888,0.019588638589618,0.0568070519098923,0.0156709108716944
"SRR1502410",0.288932419196866,0.0519098922624878,0.000979431929480901,0.00881488736532811,0.00881488736532811,0.233104799216454,0.0019588638589618,0.0107737512242899,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.029382957884427,0.0264446620959843,0.0401567091087169,0.00685602350636631,0.20666013712047,0.0264446620959843,0.0254652301665034,0.0146914789422135,0.000979431929480901
"SRR1502412",0.0959843290891283,0.0186092066601371,0.0166503428011753,0.00783545543584721,0.00783545543584721,0.0146914789422135,0.00587659157688541,0.00881488736532811,0.0039177277179236,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.0186092066601371,0.388834476003918,0.0812928501469148,0.000979431929480901,0.258570029382958,0.000979431929480901,0.00489715964740451,0.0489715964740451,0.00685602350636631
"SRR1502413",0.317335945151812,0.0362389813907933,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.0176297747306562,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.125367286973555,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.210577864838394,0.0969637610186092,0.000979431929480901,0.14103819784525,0.0127326150832517,0.0117531831537708,0.00685602350636631,0.0019588638589618
"SRR1502414",0.346718903036239,0.0666013712047013,0.0107737512242899,0.00489715964740451,0.000979431929480901,0.0362389813907933,0.00489715964740451,0.000979431929480901,0.00979431929480901,0.0146914789422135,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.361410381978452,0.0117531831537708,0.0039177277179236,0.0744368266405485,0.0156709108716944,0.0186092066601371,0.00587659157688541,0.000979431929480901
"SRR1502421",0.116552399608227,0.0930460333006856,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.0636630754162586,0.000979431929480901,0.0039177277179236,0.00489715964740451,0.00587659157688541,0.000979431929480901,0.13026444662096,0.0225269343780607,0.318315377081293,0.0901077375122429,0.000979431929480901,0.109696376101861,0.0107737512242899,0.0146914789422135,0.0019588638589618,0.000979431929480901
"SRR1502422",0.233104799216454,0.0313418217433888,0.0019588638589618,0.00489715964740451,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.439764936336925,0.0744368266405485,0.0019588638589618,0.16258570029383,0.00489715964740451,0.00587659157688541,0.00881488736532811,0.000979431929480901
"SRR1502423",0.245837414299706,0.0636630754162586,0.0156709108716944,0.00783545543584721,0.000979431929480901,0.107737512242899,0.00489715964740451,0.00489715964740451,0.0137120470127326,0.0019588638589618,0.000979431929480901,0.0019588638589618,0.0607247796278159,0.156709108716944,0.14103819784525,0.000979431929480901,0.117531831537708,0.0156709108716944,0.00587659157688541,0.0303623898139079,0.000979431929480901
