"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"X24_cp444",0.964947617584456,0.00276208983375587,0.00316429325841873,0.00263049012475604,0.00105788851463029,0.00177564562039844,0.00331996609457145,0.00186291632172621,0.0011425905093571,0.0152013019873061,0.00213520015062348
"X24_cp584",0.964800523578879,0.00287875515516568,0.00318473712480131,0.00269332773097343,0.00109151632793555,0.0017913037721637,0.0032343378701634,0.00180452457987957,0.00121670430559731,0.0150624930409564,0.00224177651348459
"X24_cp412",0.965363101331024,0.00226018700164656,0.0030662418921703,0.0023457458498761,0.000908927396482994,0.00170125003663239,0.00376639401327106,0.002172699678814,0.000842659401032167,0.015886546821193,0.00168624657785769
"X24_cp423",0.965188353973807,0.00252997298465671,0.00312115507773768,0.00250189623206903,0.000989911494536713,0.00174277300248397,0.00350881070771326,0.00199288426900252,0.00099998708232128,0.0154986791409102,0.001925576034762
"X24_cp433",0.963914363905646,0.00344858479772206,0.00326555770467557,0.00298289066973998,0.00125121046608249,0.00185987912189024,0.00288570917824971,0.00156984486952679,0.00159870581728442,0.0144504993317023,0.00277275413748058
"X24_cp556",0.963484634831186,0.00367161908604643,0.00329697438822926,0.00309120746500121,0.0013118816396351,0.00188446195477737,0.00277274658106459,0.00149534459550555,0.00175858380571857,0.0142473555127,0.00298519014013604
"X24_cp438",0.963997159758496,0.00340335778698898,0.00325895588481697,0.00296055165475481,0.00123878967587679,0.00185472998180702,0.00291004778624945,0.00158598336739384,0.00156693309266288,0.0144935184223196,0.00272997258863425
"X24_cp422",0.965146135985729,0.00257650783400663,0.00313008479309566,0.00252807840895837,0.00100365915182175,0.00174955924888423,0.00346878065692438,0.0019652000820219,0.00102804961517258,0.0154366086490778,0.00196733557430806
"X24_cp572",0.965355181444783,0.00227901633160573,0.00307026218981452,0.00235689991416794,0.000914654213592387,0.00170427791149598,0.00374684542594546,0.00215895340591492,0.000853337115277615,0.0158577804260429,0.00170279162135927
"X24_cp442",0.963650064368557,0.0035878445952903,0.00328538911992452,0.00305087366215636,0.00128920372555251,0.00187538142220121,0.00281386132781403,0.0015223828269029,0.00169791393486652,0.0143219695491549,0.00290511546757932
