"","other","acidimicrobiia","actinobacteria","alphaproteobacteria","bacilli","betaproteobacteria","deltaproteobacteria","gammaproteobacteria","gemmatimonadetes","nitrospira","thermoleophilia"
"NA.299",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.300",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.301",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.302",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.303",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.304",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.305",0.319690254334578,0.0374381135923838,0.095013792136843,0.276357828859511,0.0256106440675093,0.0656104473498678,0.053555195242387,0.0808229429135348,0.0105265339429594,0.0112336007275713,0.024140646832854
"NA.306",0.313873497636914,0.038890597102959,0.0933177050933574,0.270143931520707,0.027110221274645,0.0713790240890572,0.0573474858377574,0.0798416926968755,0.0106939539951436,0.0128012029703232,0.024600687782261
"NA.307",0.313873497636914,0.038890597102959,0.0933177050933574,0.270143931520707,0.027110221274645,0.0713790240890572,0.0573474858377574,0.0798416926968755,0.0106939539951436,0.0128012029703232,0.024600687782261
"NA.316",0.32251265434747,0.00851172808754957,0.0324896689917968,0.081117530115136,0.0086943788722614,0.0265962980980327,0.0219927254430523,0.472293191127348,0.00742043559491174,0.00298930134061863,0.0153820879818226
"NA.317",0.32251265434747,0.00851172808754957,0.0324896689917968,0.081117530115136,0.0086943788722614,0.0265962980980327,0.0219927254430523,0.472293191127348,0.00742043559491174,0.00298930134061863,0.0153820879818226
"NA.320",0.299551044680326,0.0421403327666513,0.0891297267715638,0.255289142394206,0.0306475460317734,0.0858172514810292,0.066531529562383,0.0772597032643305,0.0110208921516507,0.017082707810485,0.0255301230856012
"NA.366",0.576017807298057,0.00962802608215372,0.0187318221440616,0.144027076148775,0.00309866786618495,0.0722122998779921,0.0575659581197648,0.0693117858411413,0.0122737021692967,0.0136961850412416,0.0234366694113311
"NA.367",0.574125645960125,0.00970530920418892,0.0186715981821047,0.143428289970759,0.00313533195156115,0.0734677409279232,0.0583813697239615,0.0691690946671777,0.0123172044809086,0.0140641005374892,0.0235343143938009
"NA.368",0.562248259984994,0.0101703765726438,0.0182930130277631,0.139724906129803,0.00336069790910413,0.081377564401197,0.0634483721708964,0.0682396916272605,0.0125668526838201,0.0164695220224302,0.0241007434700882
"NA.369",0.554359353941024,0.010461147995494,0.0180410834260692,0.137312707956893,0.00350597019472231,0.0866557160363366,0.0667650823110067,0.0675931498338706,0.0127119019313996,0.0181582573811322,0.0244356289920517
"NA.370",0.61482801400278,0.00777775128954776,0.0201924936326312,0.156483879879724,0.0025589491859209,0.0479914667921361,0.0422624436748019,0.0673738198944559,0.0115354687214496,0.00724132226938654,0.0217543906571652
"NA.371",0.605595282157996,0.00823241540798249,0.0198981536196758,0.153275816658999,0.00277438559317904,0.0538793831308626,0.0464980817176338,0.0668842767374366,0.0118677764310339,0.00862477080151962,0.0224696577436818
"NA.372",0.61341956745507,0.00778627869838879,0.0205593700954555,0.155271132981219,0.00296696488024537,0.0500392182763877,0.0453091377103675,0.061674100507078,0.0122605874421173,0.00752128445784533,0.0231923574958248
"NA.373",0.610659299411912,0.00791700320320576,0.0204695459708645,0.154318820237902,0.00303816598681003,0.0517686095052647,0.046597215892019,0.0615382807288753,0.0123626906953507,0.00791768683202331,0.023412681535773
"NA.374",0.604322395548221,0.00820819173442322,0.0202629860799677,0.152166698688611,0.00319925047962254,0.0557581567735689,0.049536109192479,0.0612093375134025,0.0125839082278584,0.00886035122623061,0.0238926145356153
"NA.375",0.590730556524837,0.00879406194371213,0.0198185298035211,0.14768960569254,0.00353415727915139,0.0643960510495012,0.055755134630555,0.0604333811916241,0.0130026312820154,0.0110336658770181,0.0248122247255245
"NA.377",0.614454049556211,0.00762422153595509,0.0207630342391471,0.155118223321115,0.00332233016198856,0.0502964542323804,0.0469583103682502,0.0574039296014776,0.0126259411465611,0.00747698394978067,0.0239565218871336
"NA.378",0.613338841687983,0.00767507053646327,0.0207264393676571,0.154735017661293,0.00335395277817308,0.0509840440827956,0.047487209384033,0.0573526058286769,0.0126677349651946,0.00763209010028669,0.0240469936074442
"NA.379",0.610306445735272,0.00781145661473315,0.0206268565219506,0.153700533363607,0.00343937362554275,0.0528579982135871,0.0489214304555785,0.0572095555003754,0.012778430732269,0.00806071556850838,0.0242872036685766
"NA.380",0.607779084154718,0.00792308061540787,0.0205437768723206,0.152846353208438,0.00350994674085558,0.0544245092435135,0.0501124212564589,0.0570865845845093,0.0128675038936065,0.00842560352649569,0.0244811359036762
"NA.382",0.608755981141592,0.00775358602680693,0.0207075757223913,0.152772425643791,0.00386648040594496,0.0544145364526818,0.0515153900025359,0.0536005950289663,0.0131662682486026,0.00833053046522798,0.0251166308614593
"NA.383",0.607354348904672,0.00781249872926387,0.0206611641624445,0.152303913371466,0.00390872392920555,0.0552731226424687,0.0521832607785589,0.0535347445537497,0.0132146737351659,0.00853090699990791,0.0252226421930972
"NA.384",0.602208703089996,0.00802436581373681,0.0204906041366329,0.150600812822487,0.00406227621198559,0.0584354786752017,0.0546249181518933,0.0532855261044285,0.0133853156973964,0.00928414005395719,0.0255978592422846
"NA.385",0.600088360957393,0.00810970853369304,0.0204202463011798,0.149906353576865,0.00412486228494205,0.0597431161173354,0.0556263874728644,0.0531795784513658,0.0134525220039816,0.00960254821864938,0.0257463160817304
"NA.388",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.389",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.390",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.391",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.392",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.393",0.663073629711633,0.00791226892293748,0.0185996472497761,0.106374089040629,0.00412058046608007,0.0551791539819423,0.0567921547143604,0.0619220923412729,0.00934731272391725,0.00402747178101583,0.0126515990664359
"NA.394",0.615879551411694,0.00746969181419705,0.0211173385372673,0.155103762380987,0.0036406877937851,0.0499598879593392,0.048035719925564,0.0535795381390457,0.013085426930712,0.00726657290805967,0.0248618221993496
"NA.395",0.615506153062735,0.00748625417371355,0.0211049051035442,0.154975789137482,0.00365219886671845,0.0501864744104397,0.0482153467407581,0.0535635152444938,0.0130998370678372,0.0073164696749013,0.0248930565173771
"NA.396",0.613046741372892,0.00759433960092981,0.0210229685884029,0.154137020248695,0.00372768308725796,0.0516813551878371,0.0493963580302791,0.0534561840903597,0.0131930763304422,0.00764878397154404,0.0250954894913595
"NA.397",0.610530682413058,0.00770314683220234,0.020939070336659,0.153286101228728,0.00380431321456724,0.053214969235204,0.0506007882074036,0.0533432600025444,0.0132855327053166,0.00799532146539113,0.0252968143589263
"NA.399",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.400",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.401",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.402",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.403",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.404",0.681075791889499,0.007378859012659,0.0195026799120205,0.110837849475166,0.00343174406894775,0.0439109877039121,0.0471506673884506,0.0628822376345965,0.00880503237264148,0.00289570065876351,0.0121284498833435
"NA.407",0.634340095211723,0.00531996653008795,0.0216908935533703,0.150349796273839,0.00544356690630841,0.055606130717929,0.0263634759554725,0.0650947775383938,0.0182137011347173,0.00493139616334059,0.0126462000148188
"NA.408",0.634340095211723,0.00531996653008795,0.0216908935533703,0.150349796273839,0.00544356690630841,0.055606130717929,0.0263634759554725,0.0650947775383938,0.0182137011347173,0.00493139616334059,0.0126462000148188
"NA.409",0.632694176611504,0.0053815443664634,0.0216365072370081,0.149795603369229,0.0055325719087374,0.0569032982317617,0.0268717670482201,0.0650257361914142,0.0183221652924079,0.00510526399562878,0.0127313657476253
"NA.410",0.632694176611504,0.0053815443664634,0.0216365072370081,0.149795603369229,0.0055325719087374,0.0569032982317617,0.0268717670482201,0.0650257361914142,0.0183221652924079,0.00510526399562878,0.0127313657476253
"NA.411",0.666446829498992,0.00490654435078686,0.0132255230094241,0.101465670048994,0.00421238068959736,0.0577907914108476,0.049151764804448,0.081991582531571,0.00941409392019706,0.00421626109004325,0.00717855864509856
"NA.412",0.666446829498992,0.00490654435078686,0.0132255230094241,0.101465670048994,0.00421238068959736,0.0577907914108476,0.049151764804448,0.081991582531571,0.00941409392019706,0.00421626109004325,0.00717855864509856
"NA.413",0.666446829498992,0.00490654435078686,0.0132255230094241,0.101465670048994,0.00421238068959736,0.0577907914108476,0.049151764804448,0.081991582531571,0.00941409392019706,0.00421626109004325,0.00717855864509856
