"","other","assim_nitrate_reduction","assim_nitrite_reduction","cellulolytic","chitinolytic","copiotroph","denitrification","dissim_nitrate_reduction","dissim_nitrite_reduction","lignolytic","methanotroph","n_fixation","nitrification","oligotroph"
"ram_samp_204",0.887115,0.00214363,0.00332971,0.00300481,0.00760922,0.0331727,0.00696322,0.0051349,0.0080629,0.00110159,0.000225087,0.00503111,0.00121711,0.0358873
"ram_samp_205",0.896054,0.0018418,0.00381034,0.00275488,0.0085301,0.0265036,0.00617691,0.00430823,0.00706896,0.000705552,0.000300064,0.0042275,0.00125749,0.0364641
"ram_samp_206",0.8948,0.00171107,0.00174942,0.00355656,0.00564442,0.0331766,0.00561362,0.00529832,0.00672483,0.00103814,0.000282762,0.00494844,0.000325078,0.0351337
"ram_samp_207",0.901946,0.000909391,0.00310094,0.00149372,0.00485235,0.0255039,0.0063211,0.00439282,0.00653643,0.000580589,0.00011166,0.00460816,0.00164198,0.0379982
"ram_samp_208",0.884685,0.00209942,0.0025338,0.00403142,0.00614619,0.0379713,0.00614231,0.00624034,0.00805521,0.00182637,0.000384654,0.00565015,0.000384675,0.0338475
"ram_samp_209",0.888369,0.00169762,0.00236462,0.00315476,0.00852048,0.0318366,0.00637878,0.0051772,0.00751114,0.000838204,0.000432716,0.00542906,0.000640366,0.0376483
"ram_samp_210",0.9044,0.00118239,0.00320091,0.00211661,0.0050023,0.021184,0.00543098,0.0036738,0.00666716,0.000793987,0.000182792,0.00385261,0.00139206,0.0409223
"ram_samp_211",0.903231,0.000980524,0.00161869,0.00194166,0.00263378,0.0284818,0.00432939,0.00470811,0.00470044,0.000817057,0.000430794,0.00505225,0.000109759,0.0409646
"ram_samp_212",0.897569,0.0010728,0.00274335,0.00203394,0.00699209,0.0254904,0.00556556,0.00458891,0.00642492,0.000838204,0.000202017,0.0047312,0.000723034,0.0410262
"ram_samp_213",0.910408,0.00130735,0.00339892,0.00188399,0.0067018,0.0248637,0.00558478,0.00276638,0.00613078,0.000542139,8.28227e-05,0.00295865,0.0020534,0.0313175
"ram_samp_214",0.888815,0.00147845,0.00288946,0.00295867,0.0103795,0.0327825,0.0063384,0.00540405,0.00763995,0.00133998,0.000259692,0.00541368,0.000284706,0.0340148
"ram_samp_215",0.9011,0.00134964,0.00287408,0.00185707,0.00328743,0.0294642,0.00522143,0.00466966,0.00617692,0.000978547,0.000171257,0.00426787,0.000999872,0.0375791
"ram_samp_216",0.890754,0.000968989,0.0023627,0.0023723,0.00894151,0.0339706,0.00531371,0.00411405,0.00675175,0.000763227,0.000132807,0.00555018,0.000475032,0.0375272
"ram_samp_217",0.886831,0.00206673,0.00308748,0.00275296,0.00824364,0.0334746,0.0073208,0.00556362,0.00855506,0.00100931,0.000253924,0.00479079,0.000738414,0.0353106
"ram_samp_218",0.891923,0.00170915,0.00277027,0.00340469,0.00862622,0.0285914,0.00583855,0.00488498,0.00734965,0.000942019,0.000307754,0.00476196,0.000624987,0.0382674
"ram_samp_219",0.911369,0.00124775,0.00393338,0.00159946,0.00377575,0.022078,0.00686709,0.00355268,0.00696322,0.000476774,0.000419259,0.00391605,0.00198227,0.0318212
"ram_samp_220",0.864369,0.00359704,0.00433518,0.00499267,0.009624,0.0414241,0.0115965,0.00839163,0.0132998,0.00289528,0.000301987,0.00758611,0.000386598,0.0271976
"ram_samp_221",0.887931,0.00163802,0.00242998,0.00383917,0.00974896,0.0317001,0.00559824,0.00511568,0.00727851,0.00132075,0.000432716,0.00520221,0.000553854,0.0372081
"ram_samp_222",0.897738,0.00123622,0.00251842,0.002082,0.0081033,0.0303601,0.00569436,0.00411213,0.00640185,0.000615194,0.00018856,0.00437553,0.000813391,0.0357643
"ram_samp_223",0.897554,0.0017899,0.00350466,0.00268951,0.00646725,0.0280877,0.0072862,0.00462544,0.00790141,0.000955477,0.000146265,0.00464084,0.00177464,0.0325806
"ram_samp_224",0.9062,0.00103435,0.00203395,0.00181478,0.00467163,0.0325633,0.00409292,0.00361612,0.00520029,0.000670947,0.00014242,0.00389875,0.000509637,0.0335515
"ram_samp_225",0.897277,0.00160726,0.0024146,0.00241844,0.00669026,0.0255769,0.0053983,0.0043659,0.00661717,0.000724777,0.000321212,0.00436207,0.000559622,0.0416644
"ram_samp_226",0.890038,0.00270308,0.00265107,0.00357387,0.0106852,0.0346781,0.00595006,0.00479462,0.00710357,0.00142841,0.000202017,0.00353732,0.000653824,0.032
"ram_samp_227",0.897838,0.00204174,0.00259147,0.00325473,0.00968168,0.0279993,0.00594621,0.00397948,0.00664024,0.0011458,0.00019625,0.00381416,0.00095181,0.0339187
"ram_samp_228",0.882808,0.00267809,0.00354504,0.0034912,0.00994121,0.034803,0.00729581,0.00625572,0.00888765,0.00170333,0.00017318,0.00539061,0.000971035,0.0320577
"ram_samp_229",0.895754,0.00163994,0.00396799,0.0035681,0.00720934,0.0265151,0.00729197,0.0046562,0.00820324,0.00155337,0.000148187,0.00470428,0.00204379,0.0327421
"ram_samp_230",0.881108,0.00302029,0.00288946,0.00483118,0.0115042,0.0317655,0.00730542,0.00585777,0.00856851,0.00264535,0.000263537,0.00446012,0.00096719,0.0348165
"ram_samp_231",0.895177,0.00112279,0.00177825,0.00264145,0.00772457,0.0307042,0.00442936,0.00356229,0.00570206,0.000369114,0.000448096,0.0044755,0.00030393,0.0415645
"ram_samp_232",0.891462,0.001713,0.00322398,0.00367191,0.00502922,0.0330766,0.0064576,0.00477732,0.00734965,0.00168026,0.000125117,0.00540599,0.00086722,0.0351568
"ram_samp_233",0.894938,0.00309912,0.00262992,0.00389685,0.00929525,0.028826,0.00692861,0.00482154,0.00722661,0.00245695,0.000100125,0.00499842,0.00132477,0.0294604
"ram_samp_234",0.890631,0.00217247,0.00360656,0.00359694,0.00628461,0.0269246,0.00673059,0.00601157,0.00852622,0.00123424,0.000323134,0.00637878,0.000817236,0.0367601
"ram_samp_235",0.896955,0.000759431,0.00302978,0.00133222,0.00379302,0.0268225,0.00556936,0.00484841,0.00652676,0.000405639,0.000225085,0.00596924,0.000619214,0.0431406
"ram_samp_236",0.878731,0.00302798,0.00212623,0.00453512,0.0126135,0.0359315,0.00747076,0.0057751,0.00863772,0.0017091,0.000348127,0.00575205,0.000513482,0.0328248
"ram_samp_237",0.884031,0.00225129,0.00328165,0.0036027,0.00781685,0.0320404,0.0074746,0.00545788,0.00910105,0.00135343,0.000194327,0.00556172,0.0013017,0.0365313
"ram_samp_238",0.879623,0.00280113,0.00249343,0.00397759,0.00939907,0.0355124,0.00733811,0.00572896,0.00915103,0.00123232,0.000177025,0.00644799,0.000634599,0.0354797
"ram_samp_239",0.892692,0.00194946,0.00221274,0.00295482,0.00616542,0.0292201,0.00512915,0.00462928,0.00687094,0.000982392,0.000303909,0.00499842,0.000586537,0.0413049
"ram_samp_240",0.878077,0.00321062,0.00321052,0.00417753,0.0137209,0.0367063,0.0081744,0.00547903,0.00898185,0.00177062,0.00021163,0.00483886,0.000911438,0.0305312
"ram_samp_241",0.895246,0.00162264,0.00282217,0.00248957,0.0103046,0.0317482,0.00613462,0.00418903,0.00686518,0.000828592,0.000213552,0.00407947,0.00106908,0.0323864
"ram_samp_242",0.880869,0.00311065,0.00307402,0.00377381,0.0101354,0.0364141,0.00818209,0.00623265,0.00929522,0.00125346,0.00021163,0.0055002,0.00097488,0.0309753
"ram_samp_243",0.886892,0.00285111,0.00300481,0.00363539,0.0143341,0.0329651,0.00732849,0.00481769,0.00818978,0.000951632,0.000200095,0.00415444,0.000926818,0.0297488
"ram_samp_244",0.894869,0.000953609,0.00204741,0.00300096,0.00398338,0.0281723,0.00479271,0.00494073,0.0068248,0.000972779,0.000530763,0.00619422,0.000384675,0.0423315
"ram_samp_245",0.896785,0.00122853,0.00264146,0.00193589,0.00638843,0.0265785,0.00618268,0.00458891,0.00711702,0.000663257,0.000200095,0.00478887,0.00103255,0.0398669
"ram_samp_246",0.902346,0.00168416,0.00309709,0.00241267,0.00709014,0.0285779,0.00548481,0.00362574,0.00646722,0.000838204,0.000178947,0.00363345,0.00124595,0.033315
"ram_samp_247",0.887992,0.00217632,0.0026703,0.00404488,0.00969706,0.0342128,0.00689401,0.00562707,0.00778029,0.00133805,0.000321212,0.00527142,0.000444272,0.0315328
"ram_samp_248",0.877777,0.00233973,0.00298943,0.00329895,0.0105372,0.0354951,0.00738809,0.00592313,0.00895302,0.00138419,0.000344282,0.00716893,0.000538474,0.0358662
"ram_samp_249",0.896854,0.00144192,0.00261647,0.00254725,0.00665566,0.0275456,0.00446973,0.00400832,0.00578473,0.000945864,0.000290452,0.00458316,0.000505792,0.0417548
"ram_samp_250",0.903946,0.00112279,0.00233194,0.00237422,0.00491964,0.0203016,0.00467736,0.003768,0.00580588,0.000799754,0.000232777,0.00433708,0.000630754,0.04475
"ram_samp_251",0.8953,0.00210903,0.00225119,0.00215506,0.00837053,0.0335745,0.00537907,0.00474848,0.00682673,0.0011112,0.000298142,0.00419482,0.00049618,0.0331881
"ram_samp_252",0.893262,0.00259927,0.00278565,0.00358925,0.0102181,0.0295027,0.00700167,0.00451586,0.00813787,0.000924717,0.000328902,0.00385646,0.0010537,0.0322269
"ram_samp_253",0.886377,0.00270693,0.00143797,0.00458895,0.00967591,0.0522247,0.00646337,0.00654987,0.00591546,0.00190327,0.000355817,0.00265874,0.00112676,0.0180119
"ram_samp_254",0.889031,0.00177836,0.00261839,0.00280102,0.00668449,0.0272072,0.00795908,0.00597696,0.00821093,0.00146878,0.00013473,0.0062519,0.0012248,0.0386557
"ram_samp_255",0.889762,0.00158419,0.00507919,0.00225887,0.00483505,0.0256923,0.00723237,0.00667483,0.00858966,0.000838204,0.000232777,0.00745538,0.000744181,0.0390191
"ram_samp_256",0.880715,0.00249161,0.00356426,0.00408333,0.00899342,0.033986,0.0081494,0.00555978,0.00945287,0.00195902,0.000236622,0.00601351,0.0014555,0.0333381
"ram_samp_257",0.892862,0.00240702,0.00342968,0.00337585,0.0102411,0.0315559,0.00599812,0.00470042,0.00713817,0.00135728,0.000152032,0.00438707,0.000953733,0.0314386
"ram_samp_258",0.893977,0.00128236,0.00251842,0.00208969,0.00495232,0.0286856,0.00652104,0.00527717,0.00726121,0.000574822,0.000182792,0.00616538,0.00105562,0.0394593
"ram_samp_259",0.895885,0.00159188,0.00233194,0.00251264,0.00997005,0.03205,0.00542906,0.00417557,0.00648836,0.000505612,0.00024239,0.00405255,0.00045773,0.0343109
"ram_samp_260",0.899031,0.0018841,0.00352581,0.00277603,0.00949135,0.029272,0.00643453,0.00377377,0.00739771,0.00106121,0.000232777,0.00350272,0.00165352,0.029966
"ram_samp_261",0.892238,0.0014054,0.00283948,0.00247227,0.00526376,0.030339,0.00596928,0.00586738,0.00743424,0.000988159,0.000398111,0.00574628,0.00048849,0.0385519
"ram_samp_262",0.901185,0.00104012,0.00203395,0.00196281,0.00535604,0.0284126,0.0044928,0.00358921,0.00555211,0.000553674,0.000401956,0.00459854,0.000526939,0.0402975
"ram_samp_263",0.903915,0.000886321,0.00207817,0.00230694,0.00608467,0.0265305,0.00434861,0.00369302,0.00537523,0.000532527,0.000492314,0.00486577,0.000328923,0.0385615
"ram_samp_264",0.898038,0.00154766,0.00222812,0.00229732,0.0096836,0.0304947,0.00521374,0.00376031,0.00625382,0.000605582,0.00018856,0.00326048,0.000698041,0.0357316
"ram_samp_265",0.902038,0.00103435,0.00371614,0.00174557,0.00387764,0.0248848,0.00639031,0.00404484,0.00693054,0.000738234,6.55202e-05,0.00452357,0.0018823,0.038127
"ram_samp_266",0.892454,0.00198022,0.00284524,0.0030894,0.0111197,0.0370043,0.00727659,0.006373,0.00725929,0.00133998,0.000230855,0.00374495,0.00090567,0.0243754
"ram_samp_267",0.895,0.00137271,0.00289907,0.00225695,0.00667873,0.0319789,0.00573858,0.00443319,0.00695553,0.000855507,0.000115505,0.00489269,0.000794166,0.0360296
"ram_samp_268",0.878992,0.00283573,0.00272797,0.00368537,0.0102142,0.0380232,0.00842817,0.00645374,0.00978354,0.00191673,0.000598051,0.00506763,0.000538474,0.0307331
"ram_samp_269",0.896223,0.00139194,0.0024146,0.00235115,0.00962977,0.0308792,0.00546751,0.00420441,0.00630573,0.000655567,0.000240467,0.00384492,0.000646134,0.0357431
"ram_samp_270",0.884515,0.00283573,0.00269721,0.00442554,0.0114561,0.03314,0.00846469,0.00574626,0.00970856,0.00162258,0.000342359,0.00431593,0.00115752,0.0295738
"ram_samp_271",0.898015,0.00156496,0.00282602,0.00276641,0.00653646,0.0291412,0.00559632,0.00456584,0.00681519,0.00112273,0.000146265,0.00436976,0.00111522,0.0354182
"ram_samp_272",0.884138,0.00121699,0.00328357,0.00257224,0.00767458,0.0329401,0.00720161,0.00570397,0.00820324,0.000993927,0.000252002,0.0067306,0.00094412,0.0381462
"ram_samp_273",0.889377,0.00256658,0.00384879,0.00358732,0.00492156,0.0341263,0.0086108,0.00640184,0.0103949,0.00144571,0.00309345,0.00856659,0.00102679,0.0220318
"ram_samp_297",0.895592,0.00158419,0.00309517,0.0024146,0.00527145,0.0283472,0.00617691,0.00478309,0.00712087,0.000776684,0.000177025,0.00486,0.00119212,0.0386076
"ram_samp_298",0.883538,0.00307412,0.00270298,0.00579436,0.0110736,0.034976,0.0073035,0.00588084,0.00972394,0.00109966,0.000178947,0.00546175,0.00146319,0.0277282
"ram_samp_299",0.8972,0.00206481,0.00265299,0.00282409,0.00740351,0.0303601,0.00542137,0.00431592,0.00689978,0.00113811,0.000259692,0.00353732,0.00111714,0.0348069
"ram_samp_300",0.903069,0.00133042,0.00254726,0.0021243,0.0067537,0.02699,0.00591545,0.0041775,0.00625382,0.000397952,0.000225087,0.003843,0.000790321,0.0355797
"ram_samp_301",0.892092,0.00136502,0.00275104,0.00218005,0.00840129,0.0321557,0.00718046,0.00543866,0.00765533,0.000653644,0.000175102,0.00466199,0.00121519,0.0340763
"ram_samp_302",0.901977,0.000894011,0.00190514,0.0019532,0.00469086,0.0324941,0.00365651,0.00334697,0.00476003,0.000519069,0.000344282,0.00407754,0.00039621,0.0389845
"ram_samp_303",0.893954,0.00182066,0.00267799,0.00248573,0.0085647,0.0308561,0.00638454,0.00476578,0.00725737,0.00102853,0.000236622,0.0039795,0.00096719,0.0350222
"ram_samp_304",0.904262,0.000997826,0.00191667,0.00170135,0.00679984,0.0267593,0.0036642,0.00302784,0.00510993,0.000563287,0.000261614,0.00286637,0.00033469,0.0417356
"ram_samp_305",0.900669,0.0010382,0.00174557,0.00231463,0.00648263,0.0269034,0.00479079,0.00410444,0.00582702,0.000630574,0.000405801,0.00480041,0.000163589,0.0401207
"ram_samp_306",0.896262,0.00204751,0.0029952,0.00307978,0.00953941,0.0328132,0.00580202,0.00462159,0.00704974,0.00108428,0.000200095,0.00436592,0.000884523,0.0292547
"ram_samp_307",0.899315,0.000884399,0.00140721,0.00199741,0.00617503,0.0327382,0.00435822,0.00384683,0.00507148,0.000397952,0.000325057,0.0047658,0.000221263,0.0384981
"ram_samp_308",0.887462,0.00203213,0.00444284,0.00315476,0.00934908,0.0299833,0.00715162,0.00573665,0.00869925,0.000709397,0.000309677,0.0058078,0.00110945,0.0340552
"ram_samp_309",0.908477,0.000655622,0.0026453,0.00172634,0.0056252,0.0231565,0.00474465,0.00375454,0.00573474,0.000630574,0.000282762,0.00425634,0.000782631,0.037531
"ram_samp_310",0.889115,0.00183411,0.0022262,0.00310862,0.00985278,0.0348299,0.0064576,0.00491574,0.00774184,0.00115926,0.00022701,0.00527142,0.000719189,0.0325441
"ram_samp_311",0.894592,0.00185142,0.00281256,0.00265683,0.00562135,0.0323518,0.00621536,0.00517143,0.00758611,0.000711319,0.000342359,0.00554634,0.000942198,0.0335976
"ram_samp_312",0.896338,0.00118046,0.0031317,0.00187053,0.00642496,0.0247214,0.0065172,0.00492151,0.00734003,0.000576744,0.000186637,0.00508878,0.00101141,0.0406916
"ram_samp_313",0.8932,0.00164955,0.00335663,0.00227233,0.00741697,0.032942,0.00668061,0.00476002,0.00732081,0.000809367,0.000152032,0.00449281,0.00147857,0.0334688
"ram_samp_314",0.908415,0.000757514,0.00147065,0.00169943,0.00261648,0.029345,0.00321241,0.00332775,0.00412945,0.000421022,0.000192405,0.00422365,0.000278938,0.0399073
"ram_samp_315",0.877808,0.00158996,0.0023377,0.00286446,0.0138324,0.0425199,0.00872423,0.00872038,0.00747845,0.000909337,0.000340437,0.00476772,0.000198193,0.0279089
"ram_samp_316",0.904846,0.000820956,0.00195512,0.00125917,0.00595587,0.0225355,0.00357576,0.00287019,0.00486769,0.000276834,0.000248157,0.00343543,0.000269326,0.047082
"ram_samp_317",0.890154,0.00126505,0.00223966,0.00306248,0.00589627,0.0292085,0.00635186,0.00581355,0.007986,0.00111889,0.000421181,0.00661525,0.000369295,0.0394958
"ram_samp_318",0.904723,0.00113432,0.00286831,0.00192436,0.00582898,0.0220222,0.00523296,0.00371609,0.00602889,0.000622884,0.000223165,0.00375264,0.00128248,0.0406417
"ram_samp_319",0.893523,0.00128428,0.00301442,0.0021243,0.00525992,0.0285549,0.00640761,0.00500994,0.00729582,0.000882422,0.000161645,0.00512146,0.00113252,0.0402283
"ram_samp_320",0.899077,0.00158803,0.00331818,0.00218582,0.00765728,0.0276705,0.00727082,0.00456584,0.00757073,0.000820902,0.000292374,0.00383146,0.00199957,0.03215
"ram_samp_321",0.861877,0.0035932,0.00250112,0.00629805,0.0215858,0.0595379,0.00879921,0.0114869,0.00688632,0.00276263,0.000348127,0.00223578,0.000667281,0.0114177
"ram_samp_322",0.888146,0.00192063,0.00356811,0.00284332,0.00604238,0.0302448,0.0075938,0.00680172,0.00863003,0.00116118,0.000202017,0.00535024,0.000917205,0.0365756
"ram_samp_323",0.905462,0.00126505,0.00402758,0.00143797,0.00598278,0.024731,0.00645375,0.00401408,0.0070978,0.000278757,0.000100125,0.00413137,0.00151895,0.0334996
"ram_samp_324",0.892138,0.0023974,0.00256648,0.00303941,0.0115715,0.033686,0.00624036,0.00451201,0.00805905,0.00102853,0.000255847,0.00347388,0.000849918,0.0301832
"ram_samp_325",0.899223,0.0011497,0.00277988,0.00196665,0.00756692,0.0260864,0.00612116,0.00454854,0.00664217,0.000494077,0.000217397,0.00471582,0.00092105,0.0375676
"ram_samp_326",0.894854,0.00136695,0.00323551,0.00231078,0.00706707,0.028253,0.0069959,0.0046562,0.00737272,0.00104583,0.000159722,0.00494267,0.00162276,0.0361199
"ram_samp_327",0.894508,0.00170915,0.00348352,0.00248957,0.00818981,0.0287913,0.00704012,0.00430823,0.00763802,0.000797832,0.000113583,0.00420058,0.00194958,0.0347819
"ram_samp_328",0.893923,0.00232627,0.00275873,0.00287984,0.0122002,0.034307,0.00641915,0.00389873,0.00712471,0.000809367,0.000136652,0.00347003,0.000909515,0.0288375
"ram_samp_329",0.894208,0.00216863,0.0037815,0.00282986,0.00844743,0.0298737,0.00688632,0.00506762,0.00808981,0.000993927,0.00024239,0.0043217,0.00111522,0.0319731
"ram_samp_330",0.893269,0.00212249,0.00222235,0.00276641,0.00789567,0.0327209,0.0061846,0.0049042,0.00725737,0.00130537,0.000109738,0.00512723,0.000821081,0.0332919
"ram_samp_331",0.902415,0.00139578,0.00270298,0.00220697,0.00596163,0.030016,0.00500419,0.00455815,0.00616923,0.000836282,0.000221242,0.00389875,0.000686506,0.0339244
"ram_samp_332",0.9091,0.000632552,0.000982338,0.00140336,0.00187824,0.0331151,0.00274909,0.00270486,0.00333161,0.000211469,0.000411569,0.00393336,0.000423125,0.0391229
"ram_samp_333",0.895431,0.00156881,0.00502729,0.00266837,0.0081975,0.0242869,0.00748229,0.00532331,0.00815133,0.000722854,0.000215475,0.00528103,0.00134784,0.0342974
"ram_samp_334",0.888408,0.00129005,0.00367192,0.00251649,0.00674601,0.0284318,0.00764955,0.00649988,0.0081744,0.00111312,0.000232777,0.00633649,0.00118635,0.0377406
"ram_samp_335",0.896677,0.000961299,0.00230118,0.00201087,0.00754193,0.0250156,0.00525027,0.00411213,0.00579626,0.000540217,0.00022701,0.00418328,0.000596149,0.0447866
"ram_samp_336",0.8853,0.00203405,0.00189553,0.00522337,0.0109236,0.0342647,0.00665369,0.00484076,0.00771108,0.00194556,0.000275072,0.00486,0.000498102,0.0335745
"ram_samp_337",0.887985,0.00123429,0.0020897,0.00300481,0.00785338,0.0316616,0.0061846,0.00552517,0.00728813,0.000797832,0.000257769,0.00603465,0.000273171,0.0398131
"ram_samp_338",0.897131,0.000849794,0.0028414,0.00150333,0.00401798,0.0253654,0.00595775,0.00501571,0.00682865,0.000346044,0.000344282,0.00621152,0.000676894,0.0429102
"ram_samp_339",0.911585,0.000584489,0.00165906,0.00174172,0.00414679,0.0274937,0.00362767,0.00322778,0.00464853,0.000472929,0.000309677,0.00385646,0.000336613,0.0363083
"ram_samp_340",0.902185,0.00118239,0.00359887,0.00192051,0.0066768,0.0261018,0.00630572,0.00397563,0.00678251,0.000744002,9.82026e-05,0.00387184,0.00179002,0.0347646
"ram_samp_341",0.865985,0.00271462,0.00418523,0.00609619,0.0103546,0.0363487,0.00823592,0.00844546,0.0114061,0.00209744,0.000159722,0.00813787,0.000932585,0.034903
"ram_samp_342",0.9032,0.00148037,0.00321436,0.00269144,0.00512342,0.0253097,0.00602119,0.00428131,0.006671,0.00162643,0.000115505,0.00378532,0.00151126,0.0349722
"ram_samp_343",0.841692,0.00407574,0.00313746,0.0152281,0.00991238,0.0436542,0.00874346,0.016868,0.0102488,0.0136209,0.000115505,0.00571936,0.000803778,0.0261806
"ram_samp_344",0.890262,0.00130543,0.00310286,0.00301634,0.00747464,0.0322442,0.00672867,0.00560784,0.00749383,0.00115734,0.00017318,0.0054579,0.00124787,0.034728
"ram_samp_345",0.897708,0.00134964,0.00217045,0.00193782,0.00854163,0.0323441,0.00619806,0.00463697,0.00625959,0.000722854,0.000140497,0.00382954,0.000592304,0.0335688
"ram_samp_346",0.881208,0.00175529,0.00415639,0.00276449,0.00727855,0.0340129,0.00846277,0.00618267,0.00944518,0.00140726,0.000282762,0.00604042,0.00189383,0.0351068
"ram_samp_347",0.886723,0.00195715,0.00428904,0.00327588,0.00759192,0.0274744,0.00906067,0.00617498,0.0101642,0.00186482,0.000250079,0.00555018,0.00219566,0.0334303
"ram_samp_348",0.8884,0.00175145,0.00343161,0.00280679,0.00758615,0.0323191,0.0062442,0.00619036,0.00799561,0.00122847,0.000488469,0.00525604,0.000976802,0.0353279
"ram_samp_349",0.906962,0.0010728,0.00258186,0.00206278,0.00720934,0.0272706,0.00550788,0.00382183,0.00607695,0.000672869,0.000257769,0.00391798,0.000963345,0.0316194
"ram_samp_350",0.907354,0.000794041,0.00191091,0.00193205,0.00491771,0.0231642,0.00454086,0.00366226,0.00570398,0.000424867,0.000561523,0.0038776,0.000742259,0.0404148
"ram_samp_351",0.896046,0.00161303,0.00254726,0.00274142,0.00886269,0.0281954,0.00568475,0.00435052,0.00673252,0.000663257,0.000326979,0.0040314,0.000646134,0.0375599
"ram_samp_352",0.886815,0.00169377,0.00279526,0.00318937,0.00769765,0.0297199,0.00681134,0.00573857,0.00795524,0.00147263,0.000255847,0.00579626,0.000715344,0.0393401
"ram_samp_353",0.893246,0.00177836,0.00285486,0.0030471,0.00828594,0.0328978,0.00565976,0.00501186,0.00665562,0.00120925,0.00024239,0.0042621,0.000715344,0.0341321
"ram_samp_354",0.889592,0.00143616,0.00277796,0.00228002,0.00748426,0.0331535,0.00715931,0.0052714,0.00757266,0.000917027,0.000238545,0.0049023,0.00108638,0.0361315
