"","mean.other","mean.Mortierellaceae","mean.Piskurozymaceae","mean.Trimorphomycetaceae","mean.Umbelopsidaceae","mean.Russulaceae","mean.Hypocreaceae","mean.Aspergillaceae","mean.Herpotrichiellaceae","mean.Clavulinaceae","mean.Chaetomiaceae","mean.Atheliaceae","mean.Cortinariaceae","mean.Inocybaceae","mean.Sebacinaceae","mean.Helotiaceae","mean.Thelephoraceae","mean.Tricholomataceae","mean.Pyronemataceae","mean.Gloniaceae","mean.Helotiales_fam_Incertae_sedis"
"SCBI_002-M-29-2-20140618",0.326213341616361,0.188664620140169,0.022447929165537,0.0237799315626216,0.0199275700204944,0.00976827027627841,0.0310233408814999,0.025306653468339,0.0314161462551983,0.018065409285881,0.030777601753706,0.00714751106541288,0.0121978574433474,0.0736506898035803,0.0364254324735745,0.0133875956960756,0.0330599581618818,0.0248096754519963,0.0255208314441663,0.0184510660058168,0.0279585680280623
"SCBI_002-M-7-5-20140715",0.325460805726885,0.211391178859898,0.0272528675733985,0.0262331332871306,0.0242367784359032,0.0107304773766984,0.0325387678533715,0.0256123643169502,0.0319867055446924,0.0170500687878182,0.0304053892158808,0.00769029758145094,0.0121168254774134,0.0510239775871979,0.029214545621939,0.0146218016311116,0.0266228483795859,0.0251932967387973,0.0238629931013188,0.0187468466779864,0.0280080302245718
"SCBI_002-M-9-17-20140715",0.326423585868666,0.200448074475241,0.0248246278856096,0.0251009164993149,0.02203188876295,0.0102873767145453,0.0318011781134708,0.0255249658015891,0.0318961151190177,0.0175270613009403,0.0306674418338163,0.00743573141485458,0.0121365526215854,0.0612372669855459,0.0325761619059454,0.0139944404201583,0.0296837224840281,0.0250400931726793,0.0246401202540057,0.0186297906347239,0.0280928877313124
"SCBI_003-M-11-0-20140715",0.309784773591316,0.142539817233267,0.0249865635058666,0.0255737120795202,0.02185577983026,0.0373919597667514,0.0275698913184946,0.0233033581550711,0.0302115282364803,0.0211919715457905,0.0261639787550757,0.0111552038380263,0.0165846853074565,0.0785544519834926,0.0397548788962671,0.014010741738865,0.053407575625175,0.0252865646907165,0.0251516568736579,0.0218123864623135,0.023708520566137
"SCBI_003-M-13-6-20140618",0.307584626799212,0.135337866287712,0.0229541583844644,0.0244190646765726,0.020087833846881,0.0356867804230729,0.0267866122058869,0.0230449184022535,0.0297155074054058,0.0215055655201006,0.0261188448670043,0.0107768770948656,0.0164403827236967,0.0897199834657253,0.0431761300550963,0.0134567320882107,0.0576241839126498,0.0248912734360015,0.0256311553265372,0.0214940068544539,0.0235474962241969
"SCBI_003-M-27-36-20140715",0.308734208436065,0.138945379462415,0.0239035398661619,0.0249210394581724,0.0209266669957536,0.0364106853760642,0.0271109104209842,0.0231559272638049,0.0299288400765464,0.0213960019722633,0.0261693875408621,0.0109685150120048,0.0164836722668768,0.0842591141339702,0.0414781531543962,0.0137303694892253,0.0556037346660131,0.0251366194146834,0.0253807665722747,0.0216941578338455,0.0236623105876167
"SCBI_003-M-30-5-20140715",0.31039534140342,0.167294391656803,0.0325039639608981,0.0293653867277309,0.0285205505592976,0.0425674520080946,0.0294850484417624,0.0238901521402813,0.0312745077767972,0.0197942660937665,0.0260564644634941,0.0123869777805656,0.0166423211605372,0.0484462098297139,0.0297617809275145,0.0159081749793879,0.0402119904793398,0.026094741228842,0.0230346189117319,0.0224228695162309,0.0239427899537914
"SCBI_003-M-35-24-20140618",0.302413933429995,0.124347250774251,0.0201950149852611,0.0226011173027909,0.0176281243694699,0.0330638130809302,0.0255287994981566,0.0224242978155937,0.0287926468884038,0.0218263773254432,0.0258187563855618,0.0101571524678123,0.0162265938597846,0.109271080870454,0.0483560989591066,0.0125983985650311,0.0642182774984459,0.0242356251430567,0.0262147943108082,0.0209443828953791,0.023137463574264
"SCBI_003-M-5-26-20140618",0.294079259706339,0.112711324270951,0.0174758205573419,0.0207285398909099,0.0150923050853559,0.0303954369817574,0.024136221593706,0.0216126380367973,0.0275238168137138,0.0220331918579984,0.0253776202172151,0.00942646464716071,0.0157373734121118,0.133536008917526,0.0544773438536717,0.0115826824451176,0.0715904775969043,0.0231993152109539,0.0265873636623336,0.0201584990149492,0.022538296227186
"SCBI_006-M-1-7-20140715",0.325814264632942,0.199609419340605,0.0245455291172243,0.0248651978768933,0.0210987719310352,0.0100947050997277,0.0316919376801581,0.0254095844005412,0.0313736293088929,0.0176101868825331,0.0310258597445944,0.00724360620661227,0.0117455786451289,0.0636045900217197,0.0338263710906564,0.0136880903504288,0.0302066780731648,0.024946548042057,0.0248094960665649,0.0185026236728451,0.0282873318156747
"SCBI_006-M-15-7-20140827",0.323706423737279,0.219100561691746,0.0286902752250167,0.0268325063884285,0.0250913093523712,0.0108716263610567,0.0329177290216456,0.0255597813602315,0.0318203655389224,0.0165952950661082,0.0305790556396006,0.00763092549578553,0.0118343785972602,0.0465864137328318,0.0274637710742758,0.0147803238153542,0.0249008700318778,0.0249655287591832,0.0232918457634772,0.0185827462836351,0.0281982670639136
"SCBI_006-M-17-9-20140618",0.32580458986269,0.200651969683014,0.0247802544764697,0.0250638677365867,0.0213429707163444,0.0101679675066912,0.031781845499361,0.0254853775208381,0.0314329850797745,0.0175726708102915,0.0310388858961296,0.00724304248635481,0.0117193658392863,0.0623720470339497,0.0334034209750323,0.0137551365068331,0.0299075679480256,0.0249356785802181,0.024796812152962,0.0185119441727999,0.028231599516348
"SCBI_006-M-27-2-20140715",0.32593442432036,0.200214357671325,0.0247433003727016,0.0250042466044698,0.0213279874821311,0.0101377354077015,0.0317904870511164,0.0254496407954486,0.0313857488151723,0.0176385130166708,0.0310288955872842,0.0072458747422541,0.0117118477322982,0.0627790662459874,0.0334756097438983,0.0137657358633015,0.0299693549291457,0.0249194452561175,0.0247775093618524,0.0184703449604525,0.0282298740403109
"SCBI_006-M-29-37-20140618",0.324907677270054,0.211350953399111,0.0270752711678274,0.026260911931824,0.0234346457644652,0.0106292847309631,0.0324496887387472,0.0256149730804145,0.0317615752144698,0.0171046292512645,0.0308289696941427,0.00749042480337722,0.0117043118198634,0.0522821489396923,0.0299558125400574,0.0143402327957284,0.0269443404535657,0.0251911069278714,0.0239003015241081,0.0185910086492866,0.0281817313031664
"SCBI_006-M-3-26-20140715",0.324398625045557,0.214951301772348,0.0279491345415207,0.026662952427443,0.0241922478662319,0.0108147471526809,0.0326809209288182,0.0256263416302805,0.031841883466773,0.0169332617408521,0.0307188152883607,0.00757707845396236,0.0117104713053305,0.0491520020635874,0.0287200036261816,0.014475246424999,0.0259768824454642,0.0251977721958781,0.023600916783226,0.0186506109742306,0.0281687838662745
"SCBI_006-M-33-11-20140826",0.324365806125917,0.215200944506869,0.0280054825381987,0.0267603127707855,0.0240663131890254,0.010745242569367,0.0326820994962007,0.0256913522404326,0.0317978135225258,0.0170131194401249,0.0307153515419125,0.0075956720801319,0.0115805108071442,0.0487741701128442,0.0289282834824264,0.0144714415673402,0.0258724797527686,0.0253110979232647,0.0236190076333171,0.0187083164836871,0.0280951822157163
"SCBI_006-M-4-7-20140826",0.323702163669877,0.217768517219926,0.0286016148082204,0.0269737164637952,0.0243390895560168,0.010904830418416,0.0328044010110252,0.0256080930665316,0.0316669193119958,0.0168342561908751,0.0308324606288667,0.00752633353305964,0.0114745187353811,0.0473388737564912,0.0283896430971429,0.014482089405329,0.0253945558646307,0.0251421677853297,0.023436192293892,0.0185813523554644,0.028198210827734
"SCBI_006-M-9-11-20140618",0.324455650191289,0.215171617752927,0.0278782006190148,0.0265934411918115,0.0240532248951403,0.0107594832188229,0.0326461790588254,0.0256241460346005,0.0317157888141681,0.0169540592281964,0.0307538205890548,0.00755222539640242,0.0116637360424556,0.0492642985749274,0.0288649576285093,0.0144925626065342,0.0260010888345549,0.0251233086473539,0.0236746550881907,0.0186174302386944,0.0281401253485271
"SCBI_012-M-0-30-20140825",0.324467115702659,0.213978884397003,0.0276212183195214,0.0264268360798242,0.0239075612170779,0.0107230533291058,0.0325739349300321,0.0256070458722401,0.0317336722596373,0.0169971760157333,0.030786794371213,0.007513661675025,0.0116616325427099,0.0504129960581784,0.0292256312477308,0.0144365932684329,0.0263160830145899,0.0251579123724922,0.0236812341853792,0.0186035421082196,0.0281674210331949
"SCBI_012-M-15-33-20140618",0.325566640902657,0.195596858432459,0.0237311582438299,0.0244660909292237,0.0204574751153384,0.00995449264902728,0.0313913310220553,0.0253459162640192,0.0312074189752836,0.0177806840974035,0.0311322946459445,0.00711573712585125,0.0117617009326133,0.0680270576505582,0.034982228298632,0.0134937663099573,0.0314482481458595,0.024793971005279,0.0251218775373292,0.0183973115575688,0.0282277401591097
"SCBI_012-M-16-7-20140825",0.324385379193622,0.209672608975202,0.0266639075577152,0.0260456900430043,0.0223313489952458,0.0106043119391173,0.0322656236103056,0.0254712926661057,0.0311269539218118,0.0172291301170026,0.0312777607718322,0.00726210029516612,0.0113256230411783,0.0553813917153418,0.0312637438494826,0.0139027664468256,0.0278994080946117,0.0249384913105379,0.0241746977025229,0.0184525052862238,0.028325264467145
"SCBI_012-M-19-40-20140715",0.325711752201906,0.196045360457833,0.0237408145376458,0.0244958105932443,0.0205781709476621,0.00995545672995242,0.0314207109400184,0.0253620742414898,0.0312672433411856,0.0177296492003546,0.0311174383849255,0.00712780645208848,0.0117510394653822,0.0675889907193454,0.0348318800755721,0.0135152549724982,0.0313150729392606,0.0247722368567639,0.0250803933953952,0.0183820819990036,0.028210761548473
"SCBI_012-M-2-33-20140618",0.325525062363595,0.202312582564361,0.0250983508201832,0.0251672798767797,0.0215526188676401,0.0101805906588072,0.031799122756306,0.0254450048510625,0.031364136381304,0.0174960215970329,0.0310710785039394,0.00725500381761473,0.0117359369870614,0.0613490683441496,0.0329540772458037,0.0138161896946399,0.0295151916684017,0.0249501768263857,0.0246440542712859,0.0184733521696231,0.0282950997340232
"SCBI_012-M-21-38-20140715",0.322255606815884,0.224544105141936,0.0301083615974239,0.0275476269707115,0.0261246871451252,0.0111414944742816,0.0332028036979064,0.0256150164035709,0.0319290157600131,0.0164066840902925,0.0304955367692423,0.00771727079422287,0.0116111345000689,0.041996828148212,0.0260711148805635,0.0150032782789588,0.0235310459519784,0.0251507714547327,0.0228414161940694,0.0186505111316352,0.0280556897991703
"SCBI_012-M-21-39-20140618",0.325772280374048,0.200957634635998,0.0247889615380639,0.0250445197638722,0.0214715261614127,0.0101913795143737,0.0317451712500303,0.0254551382731738,0.0314836454628468,0.0175357247308268,0.0309894337031954,0.00722270270270673,0.011737714627668,0.0624216431982436,0.0332264696038246,0.0137148946242449,0.0298596289674298,0.0249692221184731,0.0246880546986935,0.018459250403802,0.0282650036470721
"SCBI_012-M-33-4-20140715",0.325623471833886,0.202520815250615,0.0250632915579984,0.0251814486073077,0.0216145091087057,0.0102315236692646,0.0318454036653106,0.0254865761486916,0.0313961867415977,0.0175028883551914,0.0310949053294779,0.00725592460615554,0.0117316988233672,0.0610852113506868,0.0328387119509164,0.0137984580667062,0.029501296882031,0.0248896566459799,0.0246324934418236,0.0184498593989677,0.0282556685653188
"SCBI_033-M-36-16-20140826",0.32474996857349,0.210213610799664,0.0267926583433656,0.0259987859515003,0.0228905825986088,0.0105808998685308,0.0323671543231874,0.0255273331973837,0.0314313519903798,0.0171237820884871,0.0310957047145111,0.00735627047321644,0.0115779304053081,0.0542660090113148,0.0306710111526928,0.0141120114973729,0.0274457740781148,0.0249643276470562,0.0240327557482317,0.0184761958487031,0.0283258816888806
"SCBI_033-M-4-38-20140826",0.324510947935473,0.219210644135952,0.0290467963366207,0.0272264173968331,0.0261987571643792,0.0108154859383417,0.03304176524843,0.0258418140531817,0.0326466320720303,0.0167180478555312,0.0299963760521729,0.00799306668017126,0.0121671882961318,0.0434908121959069,0.026436363694802,0.0151611227118022,0.0241327368849318,0.0255622122317141,0.0231615754979994,0.0188875939452523,0.0277536436723428
"SCBI_033-M-6-12-20140826",0.323553595669445,0.219903939451116,0.0292756533886049,0.0274439034667512,0.0251364064929356,0.011008884214341,0.0330135040798597,0.0257866932321506,0.0320631937400453,0.0168458600839752,0.030521078485272,0.00776799733209063,0.0115561777051898,0.0440533792545195,0.0273987920820774,0.0147401621406053,0.0245363202154959,0.0254868563321744,0.0232111020976434,0.0187626146807739,0.0279338858549334
"SCBI_045-M-23-30-20140825",0.324353568810139,0.223436120941891,0.0293822441200845,0.0273352337195658,0.0282024593170922,0.0104127910327585,0.0334137061091052,0.025898784643047,0.0334966541936862,0.0162774628638491,0.0294011636308382,0.00812639138847648,0.0127215098845523,0.0401859686935147,0.0243382968749936,0.0157351653761408,0.0224624940646978,0.0255747189747068,0.022693403872486,0.0189081586817955,0.0276437028065792
"SCBI_045-M-30-38-20140825",0.324452501913535,0.223493540066612,0.0292781151041989,0.0271400609003011,0.02794636174274,0.01034784476577,0.0333500971691091,0.0258551502254903,0.0333160808905751,0.0162346989785245,0.0295098853284588,0.00806924942464033,0.0127212350529519,0.0408741948158297,0.0244935836808314,0.0157271753126838,0.0226406565883104,0.0253722734731585,0.0227362866292777,0.0187787454429005,0.0276622624941012
"SCBI_045-M-31-2-20140825",0.324360784384188,0.221983741182697,0.0289730523311781,0.0270579710042782,0.0267509916674071,0.0103726538930827,0.0332699670733703,0.025822609651885,0.0328329973630407,0.0164249140195416,0.0298991168481086,0.0078897536338889,0.0123203940812276,0.0428605729895034,0.0256332011921464,0.0153142783731589,0.0233869110694309,0.0252945500190752,0.0229987076366056,0.0186989490929749,0.0278538824932113
"STER_005-M-0-30-20140820",0.404642438416735,0.0716816365566278,0.0303874652846498,0.0187127225220805,0.0191339509760597,0.00932359270395867,0.0265389383572081,0.0262083704765746,0.0262421210616841,0.0195184501258399,0.0394520583775893,0.0109518151324193,0.0130633829530877,0.0758593389296938,0.0368681811036006,0.021839770020354,0.0475625178380122,0.0216172763259959,0.0315900920139369,0.0177720321663007,0.0310338486575917
"STER_005-M-16-7-20140820",0.399652251623813,0.0671733173700069,0.0275135668921939,0.0176568261598571,0.0172701387333735,0.00879527750964279,0.0255390062542548,0.0256329809707435,0.0256111785396173,0.0196928117937455,0.0391427665668458,0.0105182007686061,0.0130341992483371,0.0886738938905538,0.0402770524895311,0.02074348080412,0.0518220010840762,0.021094339312257,0.0321912830566065,0.0174269967980438,0.0305384301337744
"STER_005-M-23-38-20140820",0.402986539801671,0.0700617973780565,0.0292225847684884,0.018412808614316,0.0184600816934086,0.00915367988374486,0.0261643853585167,0.0260362516517448,0.0261178993601219,0.0195797694007394,0.0393830306836094,0.0108231287528246,0.0130232220752031,0.0802999599051623,0.0380342749423126,0.0214792572137142,0.0490505686854236,0.0214666841502025,0.0318052586387003,0.0176086971712098,0.0308301198708298
"STER_006-M-1-6-20140722",0.411049677219214,0.0893489444422469,0.0432122284185558,0.0227451062794953,0.0276360070724228,0.0112649760360201,0.0294459177775179,0.0272665015623087,0.0279033602914441,0.0180259716892423,0.0394026407344852,0.0127847704792906,0.0133661089959357,0.0407863918247947,0.0252015439609606,0.0261184684778501,0.0329746508529328,0.0227891196946764,0.0284190113513909,0.0186471313259654,0.0316114715132501
"STER_006-M-22-32-20140820",0.411408396866553,0.0874611269731231,0.0417375978620775,0.0223007985193423,0.0266857794080868,0.011049541771135,0.0292006842232719,0.0271347251958491,0.0277772346349636,0.0182112147427162,0.0394717314829973,0.0125579468975828,0.0133989443539868,0.043651810522543,0.0261618252927689,0.0256589076158794,0.0343817377051397,0.0227285351982614,0.0287468823663994,0.0185936721452349,0.0316809062220875
"STER_006-M-30-37-20140820",0.411292553091685,0.0893450651535074,0.0433491374111754,0.0228429074705906,0.0278687707616535,0.0112812494992974,0.0293384298175557,0.0272863691796081,0.0279484988618847,0.0180191668550475,0.0393323611076329,0.0127447828158749,0.013373085004725,0.0405656792434018,0.0250185847991506,0.0260482258587053,0.0329762849386229,0.0227630847784343,0.0284078640334383,0.0186271872441108,0.0315707120738981
"STER_006-M-7-0-20140820",0.411309910956501,0.0857236457508362,0.0402602511085483,0.021930970976019,0.0257567039872713,0.0109183206152602,0.0288191228733543,0.0271943087336613,0.0279054263093935,0.018430132424201,0.039502036053936,0.0123468861914919,0.0133323759073376,0.046476438032895,0.0272336321330186,0.025230820395833,0.0357578570118148,0.0226634645177879,0.029139060024283,0.0185775994114129,0.0314910365851432
"STER_006-M-7-5-20140722",0.411487543990427,0.0879766024570384,0.0419367321306673,0.0224072712247659,0.026830121785851,0.0110755891904504,0.0291050814847107,0.0272186306987488,0.0279285127497034,0.0181578093752171,0.0393972461149058,0.0126106022045401,0.0134662138434454,0.0430376917813395,0.0260600391119528,0.0257432854595403,0.0340088079258116,0.0227209379706387,0.0286948463486914,0.018584666093754,0.0315517680578008
"STER_006-M-9-17-20140722",0.411733748154976,0.0857443382747064,0.0402007222949263,0.0219700098715542,0.0257979316267928,0.0108896220668206,0.0288917149581951,0.02714483704163,0.0277916051660452,0.0183735072609197,0.0394487707697268,0.0123365266734638,0.0133779930546219,0.0462674479282288,0.0272433586329939,0.0251614859385806,0.0357094096785125,0.0226334826392437,0.0291661310235294,0.0185477291253151,0.0315696278192173
"STER_007-M-17-3-20140724",0.408104600912789,0.0777485420424427,0.0345922067579303,0.0202346230748253,0.0209211912533875,0.0100968991446064,0.0274909435206615,0.0265488933060079,0.0264291420116358,0.0192288145463073,0.0403653972960382,0.0113640004420407,0.0126199844813939,0.0626739731570443,0.0335278926302575,0.0226884443932334,0.0428948207429664,0.0221549085935434,0.0307243065665757,0.0181006852411758,0.0314897298851365
"STER_018-M-15-7-20140820",0.410113543720103,0.0795757995379614,0.035663584549541,0.0205636804002949,0.022888614467665,0.0102389040737584,0.027819828875916,0.0268086205642845,0.0272664554149714,0.0189199343870824,0.0395608701834654,0.0118071021743496,0.0132946286186344,0.057867389763036,0.0310309263860322,0.0237507271966406,0.0405530868321006,0.0222819800762829,0.0302979652495419,0.0183398608389923,0.0313564966893462
"STER_018-M-4-7-20140820",0.411471489862789,0.0875048651546391,0.0417234292336243,0.0224103812930798,0.0267707677752877,0.0110643131649572,0.0291964263428991,0.0272873950648908,0.0279451971794609,0.0182091744799185,0.0394759512586926,0.0126166426455839,0.0134397619856077,0.043282622124439,0.0260869522124743,0.0256704825364351,0.0342663213321009,0.0226554134577105,0.0287522584646945,0.0185458463176319,0.0316243081130839
"STER_026-M-10-34-20140820",0.412442874987745,0.0816832196958299,0.0374038664226601,0.0209594747974181,0.0255446286096713,0.0102799768288873,0.0283875429641817,0.0270858995832974,0.028356690032564,0.0185202508387222,0.0386460815315459,0.0125873228825015,0.0144624779278482,0.0509033224955713,0.0278733914709642,0.0255557160610429,0.0373067627400102,0.0225733749971844,0.0296211880805494,0.0186021312219243,0.031203805829881
"STER_026-M-11-0-20140722",0.412622541690808,0.0856008294965726,0.0401849602313058,0.0218468496974481,0.027338130959816,0.010732339627933,0.028942975721161,0.0272338234639502,0.0285212914278756,0.0182604368229254,0.0385388998908401,0.0129070695197829,0.0142132667224941,0.0446179402888383,0.0258970640446145,0.0261463969491796,0.0345644231766983,0.022787535519266,0.0289495140278383,0.0187303713755188,0.0313633393451337
"STER_026-M-27-36-20140722",0.41380152405374,0.0839485182984373,0.0389260588384297,0.0215214292100729,0.0281163120464944,0.0104077390131207,0.0288619902944311,0.0273339313578859,0.0292790904254609,0.0182945963064356,0.0376986871327946,0.0132320782582408,0.015057423742022,0.0452283350363933,0.0254133243566554,0.0267236000652959,0.0345959382242853,0.0228443886164645,0.0289960793202919,0.0188366008872455,0.0308823545158025
"STER_026-M-9-4-20140820",0.412433726178731,0.0877660100217181,0.0418717641884871,0.0223544826745304,0.0289425162490995,0.010921605527897,0.0293681992010773,0.0273578011862648,0.0287095322147366,0.017939496837209,0.0384624905288614,0.0131720624173738,0.0145028474000956,0.040905534217316,0.0243794940567055,0.0269026025954807,0.0326834787672928,0.0228432777364551,0.028510957615661,0.0187652567234542,0.0312068636615532
"STER_027-M-3-26-20140723",0.399212619946234,0.0693068560538359,0.0290002456314245,0.0183055451064625,0.0168030497462677,0.00921583255954491,0.025679316128573,0.0256968307334133,0.0249538133411518,0.0198840118145078,0.0405018817361758,0.0102558207976544,0.0119023450061568,0.084935840581269,0.0409674209354601,0.0201404130520867,0.0514214936528952,0.0213277089719572,0.0319789813954253,0.0174768728616634,0.0310330999478404
"STER_027-M-33-0-20140723",0.410802798161397,0.0754490954339278,0.0326156823673308,0.0194738173959684,0.0229451268727035,0.00953236583307756,0.027438327648978,0.0268182249410557,0.0280208701155657,0.0189939005665768,0.0381790186670532,0.0121692952263493,0.0148324617583487,0.0630781217801427,0.0312367059616935,0.0243990147468644,0.0420243304937547,0.0222017204934084,0.0307211880730309,0.0183511508962547,0.0307167825665186
"STER_028-M-20-40-20140722",0.393459335628066,0.0698517115912488,0.0297707688591427,0.0185357255848203,0.014758656677084,0.00960248319376907,0.0255216043946692,0.0252217642313672,0.0231460317782482,0.0200149583620592,0.0426315297080641,0.00929326023129611,0.0100085409548951,0.0891325759725852,0.0454393194624127,0.0184246378344398,0.0535681464050496,0.0208966289427642,0.0320729424069529,0.0169589778215009,0.0316903999595649
"STER_028-M-21-38-20140722",0.398915033040072,0.0714102043779326,0.0304445807159191,0.0187652481747777,0.0166143279506629,0.00956960658774134,0.0260458031660255,0.0257422473930499,0.0244318993963787,0.0198161415720622,0.0414114344504071,0.0100448852200817,0.0111811137501723,0.0818415121576087,0.0412695714792388,0.0198835207157643,0.0505947384233674,0.0212548014215613,0.031959880565058,0.0173410686390268,0.0314623808030914
"STER_028-M-33-4-20140722",0.407688252869572,0.0760832139500061,0.0332879067199695,0.019769987028691,0.0206005251001565,0.00989817707734672,0.0273148725716308,0.0265064227998283,0.0265696575310842,0.0192701464263452,0.0400849767300681,0.0112094977635867,0.0128432885159019,0.065849546417329,0.0343216482242014,0.0225610216370359,0.0439599986297644,0.0219268258692526,0.0309629349889932,0.0179282405797146,0.0313628585695218
"STER_029-M-33-2-20140724",0.405073424052421,0.0867631075813346,0.0414851976568215,0.022390688967189,0.0206371456366747,0.0115982769979086,0.0284275339111159,0.0266334973345788,0.0248516277950444,0.0190130251288389,0.0434195989749306,0.0107230848096383,0.0102750301000305,0.0517814997359833,0.033033350920963,0.0218030736693429,0.0394213003415482,0.0222364865108149,0.0297440499330625,0.0178926454953001,0.0327963544464587
