"","mean.other","mean.Mortierella","mean.Solicoccozyma","mean.Saitozyma","mean.Umbelopsis","mean.Russula","mean.Trichoderma","mean.Penicillium","mean.Cortinarius","mean.Inocybe","mean.Sebacina","mean.Lactarius","mean.Cladophialophora","mean.Tomentella","mean.Mycena","mean.Cenococcum"
"JERC_001-M-7-5-20140805",0.456723876417868,0.0241133808047388,0.0175056120198929,0.0221493618418012,0.0183229210674292,0.173454853428672,0.0257293174839327,0.0209770048894942,0.0220779898787016,0.0498630020517552,0.0346662869098382,0.0200120302953709,0.0196320030944557,0.061829450747974,0.0148152964389655,0.0181276126291101
"JERC_001-M-9-17-20140805",0.456976963618972,0.0236124161911725,0.0170110926290115,0.0219360309852195,0.0183289736862345,0.171303531528417,0.0255663297107175,0.020996285404467,0.0226184905790449,0.0513221478864254,0.0346740701058685,0.0199863712933195,0.0197321286585563,0.0628772509101816,0.0148080075502849,0.0182499092621074
"JERC_002-M-11-0-20140805",0.47062974908957,0.0214286249050872,0.0142707798123572,0.0201234618181679,0.0268809966279839,0.140361222597676,0.0262595311783614,0.0222775807909276,0.0398920894977283,0.050595953443818,0.0262042532166354,0.0240144286654477,0.0220972952732558,0.0601647125342226,0.0147823824283908,0.0200169381203706
"JERC_002-M-12-7-20140710",0.469119147717276,0.0212057127931132,0.0140112562419435,0.0197330918931346,0.0258059355725516,0.139812584519741,0.026013537579723,0.0220893061663128,0.0393550836149674,0.05427163613917,0.0272325880179218,0.0235408184337811,0.0217221989878321,0.06169829258194,0.0145706408090952,0.0198181689314968
"JERC_002-M-27-36-20140805",0.468652714062032,0.0208321557605169,0.0136991017248718,0.0195356342348024,0.0249516112203239,0.138216410472077,0.0258866389542751,0.0220052940071534,0.0390081664475768,0.0567634295649735,0.0280617775584465,0.0231820810172897,0.0216101032745723,0.0634129511838087,0.0144359813167104,0.0197459492005692
"JERC_002-M-30-5-20140805",0.470289421223824,0.023318057926317,0.016193985289768,0.0214039418221693,0.0312692205819901,0.149077351131893,0.0271307402540903,0.0224083046879015,0.0400388043906154,0.0398338234565201,0.0225697666212799,0.0257027853610775,0.022518344953712,0.0528412252164357,0.0152448453444933,0.0201593817379133
"JERC_003-M-1-7-20140805",0.461719813752599,0.0233376451377757,0.0166964692124407,0.0217190812860299,0.0197835985796207,0.165225224144194,0.0258400550035581,0.0213015260549633,0.0250977922038988,0.0500689877374479,0.0329196820261155,0.0207468406164993,0.0201699588084528,0.0618100694865231,0.0148977913482399,0.0186654646016417
"JERC_003-M-3-26-20140805",0.457031912895143,0.0257420054320775,0.0193653376547469,0.0233869141097248,0.0207839177174629,0.181538514064045,0.0264253279735745,0.0211602309808761,0.0222644470496947,0.0408085686555214,0.0306720447023269,0.0211730627546385,0.0200686743995599,0.0559292449465793,0.0152990408813158,0.0183507557827131
"JERC_003-M-33-0-20140805",0.442726908657321,0.0241674748888384,0.017936406962853,0.0224016411847305,0.0138655937133429,0.18598422877092,0.0248826809998476,0.0201083797043575,0.0162073607850019,0.0555410459012918,0.042414341742075,0.0174769852557589,0.0182136150739631,0.0664738571706887,0.0145435646483666,0.0170559145406438
"JERC_005-M-24-40-20140805",0.469350308534397,0.0201498025651231,0.0127480400203227,0.0188557833146773,0.0338178908034164,0.123767290814233,0.0264406535414573,0.0227702848737719,0.0559799135423934,0.0508165828416265,0.0217926289280886,0.0267974162109816,0.0233292601154235,0.0580254077215602,0.0145159434329456,0.0208427927395818
"JERC_005-M-33-2-20140805",0.468893090085381,0.0206485742476583,0.0134638229771208,0.0193485864639368,0.0244658492769075,0.136788252779697,0.0257392297420289,0.022016576825216,0.0390612500753463,0.0582805101045788,0.0285282870676723,0.0229972692019859,0.0215657458359363,0.0641137750379596,0.014391122561201,0.0196980577173728
"JERC_005-M-4-9-20140805",0.456686020789831,0.0172954178194637,0.0101788053322178,0.0166531628384345,0.0435114839639507,0.0979547590936762,0.0261605876072632,0.0234080897354014,0.0894554098239064,0.0532685638786889,0.0174826412860619,0.0302717210395498,0.0248517941303238,0.0568173266095465,0.0140053061653955,0.0219989098862887
"JERC_006-M-15-33-20140710",0.465530998234988,0.0219328709555302,0.0149326266349549,0.0203851607209654,0.0236039500349255,0.149015816372712,0.0258176656891255,0.0218154248871272,0.0341610673155101,0.0534386505474897,0.0295659114349225,0.0224720969375621,0.0212117218501773,0.0621430348505512,0.0146159215437244,0.0193570819897343
"JERC_006-M-2-0-20140805",0.470133014441629,0.0224698121511868,0.0152910792184915,0.0207637643545248,0.0277996814051622,0.146519160901595,0.0265648282200424,0.02217985700719,0.0381697008391569,0.0463860149437747,0.0251678296288682,0.0243691219215838,0.022040120716294,0.0572791647527772,0.0149675875504488,0.0198992619472746
"JERC_006-M-21-39-20140710",0.465393587387202,0.0219614726090489,0.0148910697157222,0.0203904013564458,0.0234503943555076,0.149652312354104,0.0259107087095893,0.0217673106722643,0.0339830794052801,0.0535035501319765,0.0294457207611591,0.0224650525109104,0.0211738461130075,0.0619984333318266,0.014657438475012,0.0193556221109434
"JERC_006-M-8-11-20140805",0.467922925990952,0.0219639178055572,0.014870651339578,0.0204721648759008,0.0236770419002894,0.148026604858575,0.0259982332836902,0.0218541246442509,0.0338521841619309,0.0527308756202906,0.0289776889649833,0.0226068767236078,0.0212482559558949,0.0617147135066623,0.0146902750846258,0.0193934652832117
"JERC_008-M-23-30-20140805",0.457692204651675,0.0195612632332337,0.0125689894018974,0.0186209364855551,0.0178325518102378,0.14035758140115,0.0243331271047849,0.0209401113579646,0.0303510810057295,0.075578445092006,0.0365133329485181,0.0196539037178409,0.0199383246478822,0.0737828136206457,0.0137285869598894,0.0185467465609898
"JERC_008-M-33-4-20140805",0.467608907971696,0.0215250014355702,0.0143918958229712,0.0201339514666498,0.023547228263249,0.145131665000038,0.0258367967375591,0.0218465502843366,0.0348621814427888,0.055027675910481,0.0291918534271243,0.0225716943134998,0.0212565080994052,0.0629935667002076,0.0146108247921522,0.0194636983322705
"JERC_047-M-36-16-20140805",0.466972392325568,0.0225911897393765,0.0151520244660582,0.0205962822044885,0.0208084796075889,0.150225330907404,0.0258133626535265,0.0216110828085043,0.0289160516555915,0.0563257547680227,0.0319843075187001,0.0211591092987798,0.0206381617062655,0.0638700012485896,0.0145446305813845,0.0187918385101514
"JERC_047-M-6-12-20140805",0.452932832540272,0.0246551739035441,0.0176464874531371,0.0221927889549562,0.0156555767901985,0.175331638792778,0.0254841110936742,0.0205692385850232,0.0185365429734949,0.0540651199360634,0.0389522710230565,0.0185215953263672,0.018877459182075,0.064490228382552,0.0146075363793907,0.017481398683417
"JERC_048-M-19-30-20140805",0.470609523648638,0.0213070934383167,0.0138665854579673,0.0197075648707084,0.024072354942787,0.13797376435702,0.0258908015357045,0.0220474886052016,0.0369343766756906,0.0570284019556391,0.0286667239799555,0.0227753491672102,0.0215456611042267,0.0635276328038848,0.0144698297366347,0.0195768477204155
"JERC_048-M-31-3-20140805",0.465511812936648,0.0225348954230564,0.015401302996265,0.0208655338907622,0.0202488087920076,0.153541393818841,0.025733850816564,0.0214528189304911,0.0278183025081665,0.0552899883571176,0.0326645142008982,0.0209894532362414,0.0204619086119836,0.0640060521575512,0.0146436027667355,0.0188357605566706
"JERC_049-M-2-27-20140805",0.474742494874641,0.0222043909248427,0.0146557950947917,0.0203576938336841,0.037394357950874,0.128404266491189,0.0274854754132869,0.0232179638898869,0.0527296157319723,0.0394746802356224,0.019645022100536,0.0280447512399099,0.0237993503359363,0.051589660754475,0.0151945461931851,0.0210599349351675
"ORNL_001-O-17-34-20140715",0.454600430758228,0.14428378422747,0.0240817582035283,0.0278844616641282,0.0341624218042356,0.0419670923156365,0.0280157922757697,0.0244055320270051,0.0205836754152293,0.0500070956971433,0.019799510092915,0.0188032450962266,0.03022015856003,0.0386637816254848,0.021475032542031,0.0210462276949393
"ORNL_003-O-9-11-20140714",0.448840855105907,0.142023006062718,0.0255709759976716,0.0285130294301278,0.0458208336097072,0.0469980303989997,0.0280544604494402,0.0243640822724424,0.0259909232963499,0.0373084370153922,0.0154692546743596,0.0215680782391174,0.0316276639435518,0.0336056862195619,0.0221368795421928,0.022107803742461
"ORNL_021-O-15-33-20140714",0.464124581124947,0.195505479467182,0.022099298085854,0.026991209947139,0.0223367532191642,0.014680163434775,0.0311237253434911,0.0264140194718243,0.0111597540874707,0.0534986169763412,0.0200269489409524,0.0139558919364753,0.028354257759186,0.0333636290460572,0.0193438281342412,0.0170218430248997
"ORNL_029-O-9-2-20140714",0.450089546550056,0.112011276139263,0.0144052080600979,0.0215223489942218,0.0167002603462497,0.0247454450286503,0.0250170696800174,0.0236654392947953,0.0162578060207689,0.124716972006943,0.0345124228338891,0.01311918708563,0.0269139574656051,0.0591715463488845,0.0182075089041341,0.0189440052407947
"ORNL_031-O-11-3-20140714",0.459153006020534,0.223312992353525,0.0201658426855404,0.0254562624506563,0.0198769995540306,0.00819343237116472,0.0326632958885548,0.0271782880216394,0.00918058664550088,0.0545779416994071,0.0178829183419114,0.0123681614535567,0.0276613915881454,0.0294687235012922,0.0177389313490235,0.0151212260755175
"ORNL_037-O-4-23-20140715",0.458074797311517,0.114441080115697,0.0203581103686743,0.02573318707816,0.0434895648266182,0.0452128984076159,0.0265453384635795,0.0245617676616158,0.0336318554118756,0.0495525127583874,0.0179117017588626,0.021669066626013,0.0323814614046678,0.0407427050506167,0.0219394163040255,0.0237545364520739
"ORNL_043-O-2-27-20140715",0.436196666908978,0.159964945026645,0.030260060534119,0.0307296062941341,0.0472904754920678,0.0504230801814941,0.0287527493677706,0.023944308875482,0.0225605870619627,0.0297853208113555,0.0145896023093609,0.0216379323887428,0.0308617565664645,0.0294559531539718,0.022389920223857,0.0211570348035938
"OSBS_001-M-17-34-20140701",0.40486476037244,0.0872232255533323,0.0174395769764508,0.029781280527836,0.0620808884893,0.0957354245435163,0.0253964813092962,0.0231371034326953,0.0403779096429597,0.0453302243746112,0.0128383135079456,0.0246458148657883,0.037184499905306,0.0440863378952424,0.0242430316885536,0.0256351269147258
"OSBS_001-M-17-34-20140818",0.409755499098875,0.0775628315885902,0.0143073667316384,0.0266774159509354,0.0579258830990478,0.0844294374035335,0.0245289459764953,0.023117929431261,0.0448934041479559,0.0623807229599745,0.014049657152898,0.0239348804423031,0.0369244902848148,0.0506664250065981,0.0231051807361206,0.0257399299889585
"OSBS_001-M-26-3-20140701",0.408426440084222,0.0818819745501492,0.0157517833243744,0.0280726955600954,0.0566738731782614,0.0914962201675219,0.0249750286491047,0.0229983826751489,0.0413111305534648,0.0557025489388021,0.0143533685891572,0.0235879844051326,0.0366450086981218,0.0489262802344578,0.0235718858542727,0.0256253945377134
"OSBS_001-M-26-3-20140818",0.409004206500336,0.0783567742647871,0.014539352319098,0.0268449672100244,0.0578731685751225,0.0856671349941816,0.0246477079648443,0.0230843882826585,0.0439636882455644,0.0621645004305672,0.0140395554148335,0.0238591654094492,0.0369202969821523,0.0502407218957873,0.0230905942391365,0.025703777271457
"OSBS_001-M-29-2-20140701",0.406887387976585,0.0802464381067305,0.0151488498262486,0.0274809005910735,0.0547803021159671,0.089385237334566,0.0246016307110476,0.0230375147445725,0.0414068861050653,0.0628239766099293,0.0151572658167253,0.0232045892678629,0.0362385993610828,0.0508365351225472,0.0233550907455444,0.0254087955644519
"OSBS_001-M-29-2-20140818",0.408738239662807,0.0856606673290197,0.0167314549856588,0.0292652795581123,0.050315949007289,0.0978233206591492,0.0251155405797605,0.0229908370537196,0.0337415050020155,0.0565013670985559,0.0155090850368304,0.022628209273596,0.0358647056202488,0.0500019315071375,0.0239909637508141,0.0251209438752852
"OSBS_002-M-12-7-20140701",0.388403101399114,0.0584394773389135,0.00959898104852682,0.0211132825937167,0.0369409907724466,0.0729576985924797,0.021431564714622,0.0215009778489276,0.0506079443456014,0.128354663265058,0.0222326148334126,0.0189798083621051,0.0332843503779636,0.0722712962316364,0.0199312740521178,0.0239519742233581
"OSBS_002-M-12-7-20140818",0.393837079810387,0.0535024928161634,0.0080595531047795,0.0192270588119522,0.0530182738952822,0.0589694323737409,0.0215319092515965,0.0221166244260449,0.0731894949314849,0.113490132097541,0.0147750736508619,0.0226742959637235,0.0363909954641878,0.0641156962579614,0.0194427689237544,0.0256591182205387
"OSBS_002-M-35-24-20140701",0.393320709924899,0.0627587519462002,0.0107130926328067,0.0224500362467353,0.0402650898460981,0.0770918956533567,0.0219365740523051,0.0216429440737081,0.0491555841378921,0.112431933609646,0.0212058436285416,0.0197121579598794,0.0341652206396975,0.0683147573743389,0.020626531658096,0.0242088766158
"OSBS_002-M-35-24-20140818",0.404683879041908,0.0637101122179866,0.0104420880883385,0.0225404096090874,0.0439347237453376,0.0743256293517336,0.0226110812730433,0.0223324194590738,0.0476376065981802,0.10303803509951,0.0177910172230413,0.0210168420291941,0.0351603997302094,0.064648967014333,0.0210167289969253,0.025110060522098
